run,thisN,thisTrialN,thisRepN,scene_stimulus,scene_cat,scene_label,canonical_item,item_cat,item_type,congruency,integrated_stimulus,recalled_stimulus,key_resp_congruency.keys,key_resp_congruency.corr,key_resp_congruency.rt,key_resp_congruency.duration,runs_trial.thisRepN,runs_trial.thisTrialN,runs_trial.thisN,runs_trial.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,between_run_inst.thisRepN,between_run_inst.thisTrialN,between_run_inst.thisN,between_run_inst.thisIndex,thisRow.t,notes,get_relatedness_keys.started,get_relatedness_keys.stopped,instructions_screen.started,text_instructions.started,key_welcome.started,instructions_screen.stopped,key_welcome.keys,key_welcome.rt,key_welcome.duration,instruction_keys.started,text_keys.started,key_resp_keysInst.started,instruction_keys.stopped,key_resp_keysInst.keys,key_resp_keysInst.rt,key_resp_keysInst.duration,blank2000.started,text_2.started,text_2.stopped,blank2000.stopped,get_run_stim_list.started,get_run_stim_list.stopped,integrated_scene_presentation.started,image_integrated.started,integrated_scene_presentation.stopped,congruency_response.started,text_congruency.started,key_resp_congruency.started,congruency_response.stopped,trials.key_resp_congruency.keys,trials.key_resp_congruency.corr,trials.key_resp_congruency.rt,trials.key_resp_congruency.duration,blank1000.started,text_8.started,text_8.stopped,blank1000.stopped,image_integrated.stopped,text_congruency.stopped,key_resp_congruency.stopped,is_last_run.started,is_last_run.stopped,between_run_pause.started,text_run_pause.started,text_relatedness_pause.started,key_resp_next_run.started,participant,session,group,delay,mode,date,expName,expVersion,psychopyVersion,frameRate,expStart,
1,46,46,0,stimuli/scenes/JB_1.jpg,Jungle,Negvi,stimuli/items/undersea_animal_17.png,Undersea,animal,si,stimuli/integrated/jungle_b_undersea_animal_17.jpg,stimuli/recalled/recalled_jungle_b_undersea_animal_17.jpg,None,0,,,0,0,0,0,0,46,46,46,,,,,180.14504291699268,,,,,,,,,,,,,,,,,,,,,,,,180.13531250006054,180.14504291699268,182.1112069580704,182.11137983296067,182.12236024998128,182.12236024998128,183.1056177080609,None,0,,,183.10579462500755,183.11149470799137,184.11780095798895,184.09476320806425,,183.11149470799137,183.11149470799137,,,,,,,330,001,,,behavioral,2026-05-27_14h54.25.718,encodingtask,,2025.2.4,None,2026-05-27 14h54.25.975610 -0400,
1,47,47,0,stimuli/scenes/UB_1.jpg,Undersea,Somar,stimuli/items/jungle_object_14.png,Jungle,object,si,stimuli/integrated/ocean_b_jungle_object_14.jpg,stimuli/recalled/recalled_ocean_b_jungle_object_14.jpg,None,0,,,0,0,0,0,0,47,47,47,,,,,184.11780095798895,,,,,,,,,,,,,,,,,,,,,,,,184.11226750002243,184.11780095798895,186.1072194169974,186.10742487502284,186.11510583304334,186.11510583304334,187.10692399996333,None,0,,,187.10717116703745,187.11048154206946,188.13185345800593,188.09503979200963,186.11510583304334,187.11048154206946,187.11048154206946,,,,,,,330,001,,,behavioral,2026-05-27_14h54.25.718,encodingtask,,2025.2.4,None,2026-05-27 14h54.25.975610 -0400,
1,48,48,0,stimuli/scenes/JB_1.jpg,Jungle,Negvi,stimuli/items/jungle_object_20.png,Jungle,object,sc,stimuli/integrated/jungle_b_jungle_object_20.jpg,stimuli/recalled/recalled_jungle_b_jungle_object_20.jpg,None,0,,,0,0,0,0,0,48,48,48,,,,,188.13185345800593,,,,,,,,,,,,,,,,,,,,,,,,188.12615083297715,188.13185345800593,190.11170500004664,190.11176937504206,190.1232916250592,190.1232916250592,191.106626917026,None,0,,,191.10671170800924,191.1119692500215,192.11947666702326,192.09592650004197,,191.1119692500215,191.1119692500215,,,,,,,330,001,,,behavioral,2026-05-27_14h54.25.718,encodingtask,,2025.2.4,None,2026-05-27 14h54.25.975610 -0400,
1,49,49,0,stimuli/scenes/UA_1.jpg,Undersea,Tulon,stimuli/items/undersea_object_8.png,Undersea,object,sc,stimuli/integrated/ocean_a_undersea_object_8.jpg,stimuli/recalled/recalled_ocean_a_undersea_object_8.jpg,None,0,,,0,0,0,0,0,49,49,49,,,,,192.11947666702326,,,,,,,,,,,,,,,,,,,,,,,,192.1139995419653,192.11947666702326,194.10665891703684,194.1067055000458,194.11091541696806,194.11091541696806,195.09409958298784,None,0,,,195.09414716705214,195.10643279203214,196.1142031250056,196.09046079206746,194.11091541696806,195.10643279203214,195.10643279203214,,,,,,,330,001,,,behavioral,2026-05-27_14h54.25.718,encodingtask,,2025.2.4,None,2026-05-27 14h54.25.975610 -0400,
1,50,50,0,stimuli/scenes/JB_1.jpg,Jungle,Negvi,stimuli/items/undersea_object_2.png,Undersea,object,si,stimuli/integrated/jungle_b_undersea_object_2.jpg,stimuli/recalled/recalled_jungle_b_undersea_object_2.jpg,None,0,,,0,0,0,0,0,50,50,50,,,,,196.1142031250056,,,,,,,,,,,,,,,,,,,,,,,,196.10836808301974,196.1142031250056,198.10694116703235,198.1070182500407,198.11145845800638,198.11145845800638,199.1058750420343,None,0,,,199.10597583302297,199.110754708061,200.11153062502854,200.09503291698638,198.11145845800638,199.110754708061,199.110754708061,,,,,,,330,001,,,behavioral,2026-05-27_14h54.25.718,encodingtask,,2025.2.4,None,2026-05-27 14h54.25.975610 -0400,
1,51,51,0,stimuli/scenes/UA_1.jpg,Undersea,Tulon,stimuli/items/jungle_animal_13.png,Jungle,animal,si,stimuli/integrated/ocean_a_jungle_animal_13.jpg,stimuli/recalled/recalled_ocean_a_jungle_animal_13.jpg,None,0,,,0,0,0,0,0,51,51,51,,,,,200.11153062502854,,,,,,,,,,,,,,,,,,,,,,,,200.10662554204464,200.11153062502854,202.0953913750127,202.095439500059,202.10636191698723,202.10636191698723,203.08999837504234,None,0,,,203.09008145797998,203.1062634170521,204.11735570803285,204.09033529204316,202.10636191698723,203.09512287506368,203.09512287506368,,,,,,,330,001,,,behavioral,2026-05-27_14h54.25.718,encodingtask,,2025.2.4,None,2026-05-27 14h54.25.975610 -0400,
1,52,52,0,stimuli/scenes/JB_1.jpg,Jungle,Negvi,stimuli/items/jungle_object_17.png,Jungle,object,sc,stimuli/integrated/jungle_b_jungle_object_17.jpg,stimuli/recalled/recalled_jungle_b_jungle_object_17.jpg,None,0,,,0,0,0,0,0,52,52,52,,,,,204.11735570803285,,,,,,,,,,,,,,,,,,,,,,,,204.1120013750624,204.11735570803285,206.10672929196153,206.10678862500936,206.11238137504552,206.11238137504552,207.10561550001148,None,0,,,207.10568050004076,207.11081937502604,208.12871099996846,208.09476025006734,206.11238137504552,207.11081937502604,207.11081937502604,,,,,,,330,001,,,behavioral,2026-05-27_14h54.25.718,encodingtask,,2025.2.4,None,2026-05-27 14h54.25.975610 -0400,
1,53,53,0,stimuli/scenes/UA_1.jpg,Undersea,Tulon,stimuli/items/jungle_object_11.png,Jungle,object,si,stimuli/integrated/ocean_a_jungle_object_11.jpg,stimuli/recalled/recalled_ocean_a_jungle_object_11.jpg,None,0,,,0,0,0,0,0,53,53,53,,,,,208.12871099996846,,,,,,,,,,,,,,,,,,,,,,,,208.1229665420251,208.12871099996846,210.11194012500346,210.11225450003985,210.12268441705965,210.12268441705965,211.10590362502262,None,0,,,211.1060145420488,211.10973312496208,212.11457416706253,212.09548100002576,,211.10973312496208,211.10973312496208,,,,,,,330,001,,,behavioral,2026-05-27_14h54.25.718,encodingtask,,2025.2.4,None,2026-05-27 14h54.25.975610 -0400,
1,54,54,0,stimuli/scenes/JB_1.jpg,Jungle,Negvi,stimuli/items/undersea_object_18.png,Undersea,object,si,stimuli/integrated/jungle_b_undersea_object_18.jpg,stimuli/recalled/recalled_jungle_b_undersea_object_18.jpg,None,0,,,0,0,0,0,0,54,54,54,,,,,212.11457416706253,,,,,,,,,,,,,,,,,,,,,,,,212.1097220829688,212.11457416706253,214.10636441700626,214.10641408304218,214.11174516705796,214.11174516705796,215.09519737504888,None,0,,,215.09533966705203,215.10643866704777,216.11873412504792,216.0899475000333,214.11174516705796,215.10643866704777,215.10643866704777,,,,,,,330,001,,,behavioral,2026-05-27_14h54.25.718,encodingtask,,2025.2.4,None,2026-05-27 14h54.25.975610 -0400,
1,55,55,0,stimuli/scenes/JA_1.jpg,Jungle,Malbow,stimuli/items/undersea_animal_4.png,Undersea,animal,si,stimuli/integrated/jungle_a_undersea_animal_4.jpg,stimuli/recalled/recalled_jungle_a_undersea_animal_4.jpg,None,0,,,0,0,0,0,0,55,55,55,,,,,216.11873412504792,,,,,,,,,,,,,,,,,,,,,,,,216.11332195799332,216.11873412504792,218.10647966701072,218.10651945800055,218.1106209170539,218.1106209170539,219.09550195804331,None,0,,,219.09559487504885,219.10634483303875,220.11671679199208,220.08984500006773,218.1106209170539,219.10634483303875,219.10634483303875,,,,,,,330,001,,,behavioral,2026-05-27_14h54.25.718,encodingtask,,2025.2.4,None,2026-05-27 14h54.25.975610 -0400,
1,56,56,0,stimuli/scenes/JB_1.jpg,Jungle,Negvi,stimuli/items/undersea_animal_1.png,Undersea,animal,si,stimuli/integrated/jungle_b_undersea_animal_1.jpg,stimuli/recalled/recalled_jungle_b_undersea_animal_1.jpg,None,0,,,0,0,0,0,0,56,56,56,,,,,220.11671679199208,,,,,,,,,,,,,,,,,,,,,,,,220.11095216695685,220.11671679199208,222.1064919170458,222.1065333749866,222.110748957959,222.110748957959,223.09490583301522,None,0,,,223.09499091701582,223.10611504199915,224.12011833302677,224.08972841699142,222.110748957959,223.10611504199915,223.10611504199915,,,,,,,330,001,,,behavioral,2026-05-27_14h54.25.718,encodingtask,,2025.2.4,None,2026-05-27 14h54.25.975610 -0400,
1,57,57,0,stimuli/scenes/UA_1.jpg,Undersea,Tulon,stimuli/items/jungle_animal_15.png,Jungle,animal,si,stimuli/integrated/ocean_a_jungle_animal_15.jpg,stimuli/recalled/recalled_ocean_a_jungle_animal_15.jpg,None,0,,,0,0,0,0,0,57,57,57,,,,,224.12011833302677,,,,,,,,,,,,,,,,,,,,,,,,224.11410833301488,224.12011833302677,226.1059954999946,226.10602599999402,226.11038283305243,226.11038283305243,227.09397012495901,None,0,,,227.0940317499917,227.1058885420207,228.1084293749882,228.08940775005613,226.11038283305243,227.1058885420207,227.1058885420207,,,,,,,330,001,,,behavioral,2026-05-27_14h54.25.718,encodingtask,,2025.2.4,None,2026-05-27 14h54.25.975610 -0400,
1,58,58,0,stimuli/scenes/JB_1.jpg,Jungle,Negvi,stimuli/items/jungle_object_8.png,Jungle,object,sc,stimuli/integrated/jungle_b_jungle_object_8.jpg,stimuli/recalled/recalled_jungle_b_jungle_object_8.jpg,None,0,,,0,0,0,0,0,58,58,58,,,,,228.1084293749882,,,,,,,,,,,,,,,,,,,,,,,,228.1047749579884,228.1224408330163,230.10631441697478,230.10635395802092,230.11073045805097,230.11073045805097,231.09430833300576,None,0,,,231.09436874999665,231.1061231669737,232.10949487506878,232.0896580000408,230.11073045805097,231.1061231669737,231.1061231669737,,,,,,,330,001,,,behavioral,2026-05-27_14h54.25.718,encodingtask,,2025.2.4,None,2026-05-27 14h54.25.975610 -0400,
1,59,59,0,stimuli/scenes/UB_1.jpg,Undersea,Somar,stimuli/items/jungle_object_18.png,Jungle,object,si,stimuli/integrated/ocean_b_jungle_object_18.jpg,stimuli/recalled/recalled_ocean_b_jungle_object_18.jpg,None,0,,,0,0,0,0,0,59,59,59,,,,,232.10949487506878,,,,,,,,,,,,,,,,,,,,,,,,232.10367345798295,232.12226529198233,234.1059270000551,234.1059587500058,234.10979179199785,234.10979179199785,235.09367754205596,None,0,,,235.09373516705818,235.1055751669919,236.10702287498862,236.08933216705918,234.10979179199785,235.1055751669919,235.1055751669919,,,,,,,330,001,,,behavioral,2026-05-27_14h54.25.718,encodingtask,,2025.2.4,None,2026-05-27 14h54.25.975610 -0400,
1,60,60,0,stimuli/scenes/JA_1.jpg,Jungle,Malbow,stimuli/items/jungle_object_4.png,Jungle,object,sc,stimuli/integrated/jungle_a_jungle_object_4.jpg,stimuli/recalled/recalled_jungle_a_jungle_object_4.jpg,None,0,,,0,0,0,0,0,60,60,60,,,,,236.10702287498862,,,,,,,,,,,,,,,,,,,,,,,,236.10333266702946,236.12240983301308,238.1064145420678,238.10646533302497,238.11193891696166,238.11193891696166,239.1062087500468,None,0,,,239.1062815419864,239.11088991700672,240.11822220799513,240.0948592920322,238.11193891696166,239.11088991700672,239.11088991700672,,,,,,,330,001,,,behavioral,2026-05-27_14h54.25.718,encodingtask,,2025.2.4,None,2026-05-27 14h54.25.975610 -0400,
1,61,61,0,stimuli/scenes/UB_1.jpg,Undersea,Somar,stimuli/items/jungle_animal_10.png,Jungle,animal,si,stimuli/integrated/ocean_b_jungle_animal_10.jpg,stimuli/recalled/recalled_ocean_b_jungle_animal_10.jpg,None,0,,,0,0,0,0,0,61,61,61,,,,,240.11822220799513,,,,,,,,,,,,,,,,,,,,,,,,240.112513625063,240.11822220799513,242.10621179197915,242.10625362501014,242.1115412079962,242.1115412079962,243.09593154198956,None,0,,,243.0960122080287,243.10622187505942,244.11403391696513,244.08977950003464,242.1115412079962,243.10622187505942,243.10622187505942,,,,,,,330,001,,,behavioral,2026-05-27_14h54.25.718,encodingtask,,2025.2.4,None,2026-05-27 14h54.25.975610 -0400,
1,62,62,0,stimuli/scenes/JA_1.jpg,Jungle,Malbow,stimuli/items/undersea_object_10.png,Undersea,object,si,stimuli/integrated/jungle_a_undersea_object_10.jpg,stimuli/recalled/recalled_jungle_a_undersea_object_10.jpg,None,0,,,0,0,0,0,0,62,62,62,,,,,244.11403391696513,,,,,,,,,,,,,,,,,,,,,,,,244.10844829201233,244.11403391696513,246.10584637499414,246.10587500000838,246.11038762505632,246.11038762505632,247.09392062504776,None,0,,,247.09399741701782,247.1059453750495,248.1091082500061,248.089235582971,246.11038762505632,247.1059453750495,247.1059453750495,,,,,,,330,001,,,behavioral,2026-05-27_14h54.25.718,encodingtask,,2025.2.4,None,2026-05-27 14h54.25.975610 -0400,
1,63,63,0,stimuli/scenes/UA_1.jpg,Undersea,Tulon,stimuli/items/undersea_animal_7.png,Undersea,animal,sc,stimuli/integrated/ocean_a_undersea_animal_7.jpg,stimuli/recalled/recalled_ocean_a_undersea_animal_7.jpg,None,0,,,0,0,0,0,0,63,63,63,,,,,248.1091082500061,,,,,,,,,,,,,,,,,,,,,,,,248.105328500038,248.1224793329602,250.10625041706953,250.1063057499705,250.11220391700044,250.11220391700044,251.1061657500686,None,0,,,251.10625220800284,251.1111943749711,252.12158875004388,252.09484779206105,250.11220391700044,251.1111943749711,251.1111943749711,,,,,,,330,001,,,behavioral,2026-05-27_14h54.25.718,encodingtask,,2025.2.4,None,2026-05-27 14h54.25.975610 -0400,
1,64,64,0,stimuli/scenes/JA_1.jpg,Jungle,Malbow,stimuli/items/undersea_object_13.png,Undersea,object,si,stimuli/integrated/jungle_a_undersea_object_13.jpg,stimuli/recalled/recalled_jungle_a_undersea_object_13.jpg,None,0,,,0,0,0,0,0,64,64,64,,,,,252.12158875004388,,,,,,,,,,,,,,,,,,,,,,,,252.11584833299275,252.12158875004388,254.10604229196906,254.1060815419769,254.11071762500796,254.11071762500796,255.1061741670128,None,0,,,255.10624512506183,255.1104840419721,256.1130087500205,256.09409012505785,254.11071762500796,255.1104840419721,255.1104840419721,,,,,,,330,001,,,behavioral,2026-05-27_14h54.25.718,encodingtask,,2025.2.4,None,2026-05-27 14h54.25.975610 -0400,
1,65,65,0,stimuli/scenes/UA_1.jpg,Undersea,Tulon,stimuli/items/jungle_animal_3.png,Jungle,animal,si,stimuli/integrated/ocean_a_jungle_animal_3.jpg,stimuli/recalled/recalled_ocean_a_jungle_animal_3.jpg,None,0,,,0,0,0,0,0,65,65,65,,,,,256.1130087500205,,,,,,,,,,,,,,,,,,,,,,,,256.10827879200224,256.1130087500205,258.1062254999997,258.1062775000464,258.1112943330081,258.1112943330081,259.0949873330537,None,0,,,259.09507254196797,259.1058569169836,260.11168620805256,260.0893682499882,258.1112943330081,259.1058569169836,259.1058569169836,,,,,,,330,001,,,behavioral,2026-05-27_14h54.25.718,encodingtask,,2025.2.4,None,2026-05-27 14h54.25.975610 -0400,
1,66,66,0,stimuli/scenes/UB_1.jpg,Undersea,Somar,stimuli/items/undersea_animal_20.png,Undersea,animal,sc,stimuli/integrated/ocean_b_undersea_animal_20.jpg,stimuli/recalled/recalled_ocean_b_undersea_animal_20.jpg,None,0,,,0,0,0,0,0,66,66,66,,,,,260.11168620805256,,,,,,,,,,,,,,,,,,,,,,,,260.10618179198354,260.11168620805256,262.0954323330661,262.09548191702925,262.10574266698677,262.10574266698677,263.08946416701656,None,0,,,263.089543582988,263.1058335000416,264.1164179999614,264.0894297079649,262.10574266698677,263.0944155000616,263.0944155000616,,,,,,,330,001,,,behavioral,2026-05-27_14h54.25.718,encodingtask,,2025.2.4,None,2026-05-27 14h54.25.975610 -0400,
1,67,67,0,stimuli/scenes/JA_1.jpg,Jungle,Malbow,stimuli/items/jungle_animal_4.png,Jungle,animal,sc,stimuli/integrated/jungle_a_jungle_animal_4.jpg,stimuli/recalled/recalled_jungle_a_jungle_animal_4.jpg,None,0,,,0,0,0,0,0,67,67,67,,,,,264.1164179999614,,,,,,,,,,,,,,,,,,,,,,,,264.1108042499982,264.1164179999614,266.10601133306045,266.10607087495737,266.1115283330437,266.1115283330437,267.1057631250005,None,0,,,267.10583333298564,267.1104497920023,268.1186276669614,268.0945163749857,266.1115283330437,267.1104497920023,267.1104497920023,,,,,,,330,001,,,behavioral,2026-05-27_14h54.25.718,encodingtask,,2025.2.4,None,2026-05-27 14h54.25.975610 -0400,
1,68,68,0,stimuli/scenes/UB_1.jpg,Undersea,Somar,stimuli/items/undersea_animal_6.png,Undersea,animal,sc,stimuli/integrated/ocean_b_undersea_animal_6.jpg,stimuli/recalled/recalled_ocean_b_undersea_animal_6.jpg,None,0,,,0,0,0,0,0,68,68,68,,,,,268.1186276669614,,,,,,,,,,,,,,,,,,,,,,,,268.11223783297464,268.1186276669614,270.10594308306463,270.1059891670011,270.1112047920469,270.1112047920469,271.0947260829853,None,0,,,271.0948230830254,271.10576104198117,272.11511533299927,272.08931958302855,270.1112047920469,271.10576104198117,271.10576104198117,,,,,,,330,001,,,behavioral,2026-05-27_14h54.25.718,encodingtask,,2025.2.4,None,2026-05-27 14h54.25.975610 -0400,
1,69,69,0,stimuli/scenes/UA_1.jpg,Undersea,Tulon,stimuli/items/jungle_object_19.png,Jungle,object,si,stimuli/integrated/ocean_a_jungle_object_19.jpg,stimuli/recalled/recalled_ocean_a_jungle_object_19.jpg,None,0,,,0,0,0,0,0,69,69,69,,,,,272.11511533299927,,,,,,,,,,,,,,,,,,,,,,,,272.1092583750142,272.11511533299927,274.1060157499742,274.1060620000353,274.11011154204607,274.11011154204607,275.0949587500654,None,0,,,275.0950388329802,275.10577020805795,276.1169753749855,276.089350208058,274.11011154204607,275.10577020805795,275.10577020805795,,,,,,,330,001,,,behavioral,2026-05-27_14h54.25.718,encodingtask,,2025.2.4,None,2026-05-27 14h54.25.975610 -0400,
1,70,70,0,stimuli/scenes/UB_1.jpg,Undersea,Somar,stimuli/items/undersea_object_4.png,Undersea,object,sc,stimuli/integrated/ocean_b_undersea_object_4.jpg,stimuli/recalled/recalled_ocean_b_undersea_object_4.jpg,None,0,,,0,0,0,0,0,70,70,70,,,,,276.1169753749855,,,,,,,,,,,,,,,,,,,,,,,,276.1111363749951,276.1169753749855,278.1056825830601,278.105708957999,278.1099759580102,278.1099759580102,279.094336417038,None,0,,,279.09439562505577,279.1057089170208,280.1079036250012,280.0890226670308,278.1099759580102,279.1057089170208,279.1057089170208,,,,,,,330,001,,,behavioral,2026-05-27_14h54.25.718,encodingtask,,2025.2.4,None,2026-05-27 14h54.25.975610 -0400,
1,71,71,0,stimuli/scenes/UA_1.jpg,Undersea,Tulon,stimuli/items/undersea_object_7.png,Undersea,object,sc,stimuli/integrated/ocean_a_undersea_object_7.jpg,stimuli/recalled/recalled_ocean_a_undersea_object_7.jpg,None,0,,,0,0,0,0,0,71,71,71,,,,,280.1079036250012,,,,,,,,,,,,,,,,,,,,,,,,280.1040304580238,280.12220199999865,282.1060745830182,282.1061226250604,282.1104535830673,282.1104535830673,283.09496537502855,None,0,,,283.0950513749849,283.1056702500209,284.1165079580387,284.08951670804527,282.1104535830673,283.1056702500209,283.1056702500209,,,,,,,330,001,,,behavioral,2026-05-27_14h54.25.718,encodingtask,,2025.2.4,None,2026-05-27 14h54.25.975610 -0400,
1,72,72,0,stimuli/scenes/JA_1.jpg,Jungle,Malbow,stimuli/items/undersea_animal_8.png,Undersea,animal,si,stimuli/integrated/jungle_a_undersea_animal_8.jpg,stimuli/recalled/recalled_jungle_a_undersea_animal_8.jpg,None,0,,,0,0,0,0,0,72,72,72,,,,,284.1165079580387,,,,,,,,,,,,,,,,,,,,,,,,284.1108186249621,284.1165079580387,286.1052126670256,286.1052466670517,286.1097561670467,286.1097561670467,287.0939270000672,None,0,,,287.0940018330002,287.1057319169631,288.1080035830382,288.088580874959,286.1097561670467,287.1057319169631,287.1057319169631,,,,,,,330,001,,,behavioral,2026-05-27_14h54.25.718,encodingtask,,2025.2.4,None,2026-05-27 14h54.25.975610 -0400,
1,73,73,0,stimuli/scenes/JB_1.jpg,Jungle,Negvi,stimuli/items/undersea_animal_3.png,Undersea,animal,si,stimuli/integrated/jungle_b_undersea_animal_3.jpg,stimuli/recalled/recalled_jungle_b_undersea_animal_3.jpg,None,0,,,0,0,0,0,0,73,73,73,,,,,288.1080035830382,,,,,,,,,,,,,,,,,,,,,,,,288.1044297500048,288.12211466697045,290.10578637500294,290.1058350830572,290.1100691249594,290.1100691249594,291.0943567500217,None,0,,,291.0944277920062,291.10561316704843,292.1091043750057,292.08914158307016,290.1100691249594,291.10561316704843,291.10561316704843,,,,,,,330,001,,,behavioral,2026-05-27_14h54.25.718,encodingtask,,2025.2.4,None,2026-05-27 14h54.25.975610 -0400,
1,74,74,0,stimuli/scenes/JA_1.jpg,Jungle,Malbow,stimuli/items/jungle_object_16.png,Jungle,object,sc,stimuli/integrated/jungle_a_jungle_object_16.jpg,stimuli/recalled/recalled_jungle_a_jungle_object_16.jpg,None,0,,,0,0,0,0,0,74,74,74,,,,,292.1091043750057,,,,,,,,,,,,,,,,,,,,,,,,292.10548554197885,292.12212766706944,294.10558908304665,294.1056184170302,294.1108279170003,294.1108279170003,295.1054627080448,None,0,,,295.10551891697105,295.1091689580353,296.1125590830343,296.09495283302385,294.1108279170003,295.1091689580353,295.1091689580353,,,,,,,330,001,,,behavioral,2026-05-27_14h54.25.718,encodingtask,,2025.2.4,None,2026-05-27 14h54.25.975610 -0400,
1,75,75,0,stimuli/scenes/UB_1.jpg,Undersea,Somar,stimuli/items/jungle_animal_1.png,Jungle,animal,si,stimuli/integrated/ocean_b_jungle_animal_1.jpg,stimuli/recalled/recalled_ocean_b_jungle_animal_1.jpg,None,0,,,0,0,0,0,0,75,75,75,,,,,296.1125590830343,,,,,,,,,,,,,,,,,,,,,,,,296.10783100000117,296.1125590830343,298.1057050829986,298.1057501670439,298.11079908302054,298.11079908302054,299.0944039169699,None,0,,,299.0944944580551,299.1057161670178,300.11601958295796,300.08899550000206,298.11079908302054,299.1057161670178,299.1057161670178,,,,,,,330,001,,,behavioral,2026-05-27_14h54.25.718,encodingtask,,2025.2.4,None,2026-05-27 14h54.25.975610 -0400,
1,76,76,0,stimuli/scenes/JA_1.jpg,Jungle,Malbow,stimuli/items/jungle_object_6.png,Jungle,object,sc,stimuli/integrated/jungle_a_jungle_object_6.jpg,stimuli/recalled/recalled_jungle_a_jungle_object_6.jpg,None,0,,,0,0,0,0,0,76,76,76,,,,,300.11601958295796,,,,,,,,,,,,,,,,,,,,,,,,300.11056329205167,300.11601958295796,302.1059318330372,302.10597995796707,302.11114662501495,302.11114662501495,303.09406737505924,None,0,,,303.0941181250382,303.10492645797785,304.10862275003456,304.0887518749805,302.11114662501495,303.10492645797785,303.10492645797785,,,,,,,330,001,,,behavioral,2026-05-27_14h54.25.718,encodingtask,,2025.2.4,None,2026-05-27 14h54.25.975610 -0400,
1,77,77,0,stimuli/scenes/UA_1.jpg,Undersea,Tulon,stimuli/items/undersea_object_5.png,Undersea,object,sc,stimuli/integrated/ocean_a_undersea_object_5.jpg,stimuli/recalled/recalled_ocean_a_undersea_object_5.jpg,None,0,,,0,0,0,0,0,77,77,77,,,,,304.10862275003456,,,,,,,,,,,,,,,,,,,,,,,,304.1046093329787,304.12197924999055,306.1057125830557,306.10577045800164,306.1114108749898,306.1114108749898,307.1060109169921,None,0,,,307.106089583016,307.11080387502443,308.1261555829551,308.10541062499397,306.1114108749898,307.11080387502443,307.11080387502443,,,,,,,330,001,,,behavioral,2026-05-27_14h54.25.718,encodingtask,,2025.2.4,None,2026-05-27 14h54.25.975610 -0400,
1,78,78,0,stimuli/scenes/JB_1.jpg,Jungle,Negvi,stimuli/items/undersea_object_12.png,Undersea,object,si,stimuli/integrated/jungle_b_undersea_object_12.jpg,stimuli/recalled/recalled_jungle_b_undersea_object_12.jpg,None,0,,,0,0,0,0,0,78,78,78,,,,,308.1261555829551,,,,,,,,,,,,,,,,,,,,,,,,308.1206659580348,308.1261555829551,310.11065341706853,310.11074008303694,310.1218407920096,310.1218407920096,311.10571145801805,None,0,,,311.10578591702506,311.1102946669562,312.1210299580125,312.0942915000487,,311.1102946669562,311.1102946669562,,,,,,,330,001,,,behavioral,2026-05-27_14h54.25.718,encodingtask,,2025.2.4,None,2026-05-27 14h54.25.975610 -0400,
1,79,79,0,stimuli/scenes/JA_1.jpg,Jungle,Malbow,stimuli/items/jungle_animal_9.png,Jungle,animal,sc,stimuli/integrated/jungle_a_jungle_animal_9.jpg,stimuli/recalled/recalled_jungle_a_jungle_animal_9.jpg,None,0,,,0,0,0,0,0,79,79,79,,,,,312.1210299580125,,,,,,,,,,,,,,,,,,,,,,,,312.1157038330566,312.1210299580125,314.10589304205496,314.10593491699547,314.11111587495543,314.11111587495543,315.0936922080582,None,0,,,315.09375062503386,315.10521345806774,316.1599516670685,316.0890211670194,314.11111587495543,315.10521345806774,315.10521345806774,,,,,,,330,001,,,behavioral,2026-05-27_14h54.25.718,encodingtask,,2025.2.4,None,2026-05-27 14h54.25.975610 -0400,
,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,316.1599516670685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.1123100420227,316.1123792079743,316.15132770803757,316.1599516670685,316.1599516670685,316.1599516670685,,,,,,,,,,,,
