run,thisN,thisTrialN,thisRepN,scene_stimulus,scene_cat,scene_label,canonical_item,item_cat,item_type,congruency,integrated_stimulus,recalled_stimulus,key_resp_congruency.keys,key_resp_congruency.corr,key_resp_congruency.rt,key_resp_congruency.duration,key_resp_next_run.keys,key_resp_next_run.rt,key_resp_next_run.duration,runs_trial.thisRepN,runs_trial.thisTrialN,runs_trial.thisN,runs_trial.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,between_run_inst.thisRepN,between_run_inst.thisTrialN,between_run_inst.thisN,between_run_inst.thisIndex,thisRow.t,notes,get_relatedness_keys.started,get_relatedness_keys.stopped,instructions_screen.started,text_instructions.started,key_welcome.started,instructions_screen.stopped,key_welcome.keys,key_welcome.rt,key_welcome.duration,instruction_keys.started,text_keys.started,key_resp_keysInst.started,instruction_keys.stopped,key_resp_keysInst.keys,key_resp_keysInst.rt,key_resp_keysInst.duration,blank2000.started,text_2.started,text_2.stopped,blank2000.stopped,get_run_stim_list.started,get_run_stim_list.stopped,integrated_scene_presentation.started,image_integrated.started,integrated_scene_presentation.stopped,congruency_response.started,text_congruency.started,key_resp_congruency.started,text_congruency.stopped,key_resp_congruency.stopped,congruency_response.stopped,trials.key_resp_congruency.keys,trials.key_resp_congruency.corr,blank1000.started,text_8.started,text_8.stopped,blank1000.stopped,trials.key_resp_congruency.rt,trials.key_resp_congruency.duration,is_last_run.started,is_last_run.stopped,between_run_pause.started,text_run_pause.started,text_relatedness_pause.started,key_resp_next_run.started,between_run_pause.stopped,between_run_inst.key_resp_next_run.keys,between_run_inst.key_resp_next_run.rt,between_run_inst.key_resp_next_run.duration,image_integrated.stopped,participant,session,group,delay,date,expName,expVersion,psychopyVersion,frameRate,expStart,
2,24,24,0,stimuli/scenes/UB_1.jpg,Undersea,Somar,stimuli/items/jungle_animal_18.png,Jungle,animal,si,stimuli/integrated/ocean_b_jungle_animal_18.jpg,stimuli/recalled/recalled_ocean_b_jungle_animal_18.jpg,p,1,0.527385207999032,None,,,,0,1,1,1,0,24,24,24,,,,,409.73722687503323,,,,,,,,,,,,,,,,,,,,,,,,409.73129758401774,409.73722687503323,411.71843470900785,411.7185279169935,411.72877066698857,411.72877066698857,,,412.2636411249987,p,1,412.2637504590093,412.27361633401597,413.2912564169965,413.26266754203243,0.527385207999032,None,,,,,,,,,,,,330,001,,,2026-05-27_11h28.53.494,encodingtask,,2025.2.4,None,2026-05-27 11h28.54.742385 -0400,
2,25,25,0,stimuli/scenes/JB_1.jpg,Jungle,Negvi,stimuli/items/undersea_animal_18.png,Undersea,animal,si,stimuli/integrated/jungle_b_undersea_animal_18.jpg,stimuli/recalled/recalled_jungle_b_undersea_animal_18.jpg,p,1,0.7148326250026003,None,,,,0,1,1,1,0,25,25,25,,,,,413.2912564169965,,,,,,,,,,,,,,,,,,,,,,,,413.28595179202966,413.2912564169965,415.26703654200537,415.26706916699186,415.2782578750048,415.2782578750048,,,415.9971945420257,p,1,415.99735629203497,416.0031310840277,417.02124354202533,416.9957901670132,0.7148326250026003,None,,,,,,,,,,,,330,001,,,2026-05-27_11h28.53.494,encodingtask,,2025.2.4,None,2026-05-27 11h28.54.742385 -0400,
2,26,26,0,stimuli/scenes/UB_1.jpg,Undersea,Somar,stimuli/items/undersea_animal_5.png,Undersea,animal,sc,stimuli/integrated/ocean_b_undersea_animal_5.jpg,stimuli/recalled/recalled_ocean_b_undersea_animal_5.jpg,None,0,,,,,,0,1,1,1,0,26,26,26,,,,,417.02124354202533,,,,,,,,,,,,,,,,,,,,,,,,417.0154757919954,417.02124354202533,419.0012515420094,419.0013298339909,419.01191345899133,419.01191345899133,420.0004007089883,420.0004007089883,419.99578066699905,None,0,419.99586600001203,420.0004007089883,421.00834825000493,420.98454462498194,,,,,,,,,,,,,,330,001,,,2026-05-27_11h28.53.494,encodingtask,,2025.2.4,None,2026-05-27 11h28.54.742385 -0400,
2,27,27,0,stimuli/scenes/JB_1.jpg,Jungle,Negvi,stimuli/items/jungle_animal_11.png,Jungle,animal,sc,stimuli/integrated/jungle_b_jungle_animal_11.jpg,stimuli/recalled/recalled_jungle_b_jungle_animal_11.jpg,p,0,0.8339348750305362,None,,,,0,1,1,1,0,27,27,27,,,,,421.00834825000493,,,,,,,,,,,,,,,,,,,,,,,,421.003067291982,421.00834825000493,422.9956013750052,422.99565558403265,423.0010616669897,423.0010616669897,,,423.8469157090294,p,0,423.84710058401106,423.85872308403486,424.86968587501906,424.8456315420335,0.8339348750305362,None,,,,,,,,,,,423.0010616669897,330,001,,,2026-05-27_11h28.53.494,encodingtask,,2025.2.4,None,2026-05-27 11h28.54.742385 -0400,
2,28,28,0,stimuli/scenes/UB_1.jpg,Undersea,Somar,stimuli/items/jungle_object_1.png,Jungle,object,si,stimuli/integrated/ocean_b_jungle_object_1.jpg,stimuli/recalled/recalled_ocean_b_jungle_object_1.jpg,p,1,0.2561492919921875,None,,,,0,1,1,1,0,28,28,28,,,,,424.86968587501906,,,,,,,,,,,,,,,,,,,,,,,,424.8641648750054,424.86968587501906,426.8511786250165,426.8512628750177,426.8619132920285,426.8619132920285,,,427.13059558399254,p,1,427.13082150003174,427.14192108402494,428.15539783402346,428.12928724999074,0.2561492919921875,None,,,,,,,,,,,,330,001,,,2026-05-27_11h28.53.494,encodingtask,,2025.2.4,None,2026-05-27 11h28.54.742385 -0400,
2,29,29,0,stimuli/scenes/UA_1.jpg,Undersea,Tulon,stimuli/items/jungle_animal_7.png,Jungle,animal,si,stimuli/integrated/ocean_a_jungle_animal_7.jpg,stimuli/recalled/recalled_ocean_a_jungle_animal_7.jpg,q,0,0.36450504197273403,None,,,,0,1,1,1,0,29,29,29,,,,,428.15539783402346,,,,,,,,,,,,,,,,,,,,,,,,428.1499864590005,428.15539783402346,430.1341293749865,430.13420945900725,430.1454217500286,430.1454217500286,,,430.51325912500033,q,0,430.51336820900906,430.51825458399253,431.53947887499817,431.5124372090213,0.36450504197273403,None,,,,,,,,,,,,330,001,,,2026-05-27_11h28.53.494,encodingtask,,2025.2.4,None,2026-05-27 11h28.54.742385 -0400,
2,30,30,0,stimuli/scenes/UB_1.jpg,Undersea,Somar,stimuli/items/jungle_animal_19.png,Jungle,animal,si,stimuli/integrated/ocean_b_jungle_animal_19.jpg,stimuli/recalled/recalled_ocean_b_jungle_animal_19.jpg,p,1,0.24117783299880102,None,,,,0,1,1,1,0,30,30,30,,,,,431.53947887499817,,,,,,,,,,,,,,,,,,,,,,,,431.5336066670134,431.53947887499817,433.5177855420043,433.517895166995,433.52859458402963,433.52859458402963,,,433.78001445898553,p,1,433.78012158401543,433.7912688750075,434.8026796670165,434.77887495898176,0.24117783299880102,None,,,,,,,,,,,,330,001,,,2026-05-27_11h28.53.494,encodingtask,,2025.2.4,None,2026-05-27 11h28.54.742385 -0400,
2,31,31,0,stimuli/scenes/JA_1.jpg,Jungle,Malbow,stimuli/items/jungle_object_10.png,Jungle,object,sc,stimuli/integrated/jungle_a_jungle_object_10.jpg,stimuli/recalled/recalled_jungle_a_jungle_object_10.jpg,q,1,0.2265880000195466,None,,,,0,1,1,1,0,31,31,31,,,,,434.8026796670165,,,,,,,,,,,,,,,,,,,,,,,,434.79696987499483,434.8026796670165,436.7846046250197,436.7846815420198,436.7951857090229,436.7951857090229,,,437.03028012503637,q,1,437.03042012499645,437.04077895899536,438.052215542004,438.0287538340199,0.2265880000195466,None,,,,,,,,,,,,330,001,,,2026-05-27_11h28.53.494,encodingtask,,2025.2.4,None,2026-05-27 11h28.54.742385 -0400,
2,32,32,0,stimuli/scenes/UB_1.jpg,Undersea,Somar,stimuli/items/undersea_object_20.png,Undersea,object,sc,stimuli/integrated/ocean_b_undersea_object_20.jpg,stimuli/recalled/recalled_ocean_b_undersea_object_20.jpg,None,0,,,,,,0,1,1,1,0,32,32,32,,,,,438.052215542004,,,,,,,,,,,,,,,,,,,,,,,,438.04635416698875,438.052215542004,440.0341421670164,440.0342262919876,440.04521679203026,440.04521679203026,441.03451545903226,441.03451545903226,441.02918420900824,None,0,441.029291792016,441.03451545903226,442.0459987089853,442.0176351669943,,,,,,,,,,,,,,330,001,,,2026-05-27_11h28.53.494,encodingtask,,2025.2.4,None,2026-05-27 11h28.54.742385 -0400,
2,33,33,0,stimuli/scenes/JB_1.jpg,Jungle,Negvi,stimuli/items/jungle_animal_6.png,Jungle,animal,sc,stimuli/integrated/jungle_b_jungle_animal_6.jpg,stimuli/recalled/recalled_jungle_b_jungle_animal_6.jpg,q,1,0.2673655840335414,None,,,,0,1,1,1,0,33,33,33,,,,,442.0459987089853,,,,,,,,,,,,,,,,,,,,,,,,442.040082291991,442.0459987089853,444.0287007500301,444.02875520900125,444.03416866698535,444.03416866698535,,,444.3135964589892,q,1,444.31378600001335,444.32506595901214,445.33869966701604,445.31206858402584,0.2673655840335414,None,,,,,,,,,,,444.03416866698535,330,001,,,2026-05-27_11h28.53.494,encodingtask,,2025.2.4,None,2026-05-27 11h28.54.742385 -0400,
2,34,34,0,stimuli/scenes/UB_1.jpg,Undersea,Somar,stimuli/items/jungle_object_2.png,Jungle,object,si,stimuli/integrated/ocean_b_jungle_object_2.jpg,stimuli/recalled/recalled_ocean_b_jungle_object_2.jpg,p,1,0.646144040976651,None,,,,0,1,1,1,0,34,34,34,,,,,445.33869966701604,,,,,,,,,,,,,,,,,,,,,,,,445.33293199999025,445.33869966701604,447.3171946250368,447.31727337499615,447.3283164590248,447.3283164590248,,,447.97984754201025,p,1,447.97995687503135,447.9850825840258,449.00829204201,448.9790788749815,0.646144040976651,None,,,,,,,,,,,,330,001,,,2026-05-27_11h28.53.494,encodingtask,,2025.2.4,None,2026-05-27 11h28.54.742385 -0400,
2,35,35,0,stimuli/scenes/JB_1.jpg,Jungle,Negvi,stimuli/items/jungle_animal_20.png,Jungle,animal,sc,stimuli/integrated/jungle_b_jungle_animal_20.jpg,stimuli/recalled/recalled_jungle_b_jungle_animal_20.jpg,q,1,0.22952337499009445,None,,,,0,1,1,1,0,35,35,35,,,,,449.00829204201,,,,,,,,,,,,,,,,,,,,,,,,449.0024658750044,449.00829204201,450.9845594590297,450.98462712502806,450.99508491699817,450.99508491699817,,,451.2297818749794,q,1,451.2298926250078,451.23536712501664,452.2530202920316,452.22874595900066,0.22952337499009445,None,,,,,,,,,,,,330,001,,,2026-05-27_11h28.53.494,encodingtask,,2025.2.4,None,2026-05-27 11h28.54.742385 -0400,
2,36,36,0,stimuli/scenes/UA_1.jpg,Undersea,Tulon,stimuli/items/undersea_animal_9.png,Undersea,animal,sc,stimuli/integrated/ocean_a_undersea_animal_9.jpg,stimuli/recalled/recalled_ocean_a_undersea_animal_9.jpg,q,1,0.23730866599362344,None,,,,0,1,1,1,0,36,36,36,,,,,452.2530202920316,,,,,,,,,,,,,,,,,,,,,,,,452.24752866697963,452.2530202920316,454.2341491249972,454.2342066669953,454.2450521250139,454.2450521250139,,,454.4848407090176,q,1,454.4849589589867,454.4992458749912,455.50754483399214,455.4840269170236,0.23730866599362344,None,,,,,,,,,,,,330,001,,,2026-05-27_11h28.53.494,encodingtask,,2025.2.4,None,2026-05-27 11h28.54.742385 -0400,
2,37,37,0,stimuli/scenes/UB_1.jpg,Undersea,Somar,stimuli/items/undersea_object_19.png,Undersea,object,sc,stimuli/integrated/ocean_b_undersea_object_19.jpg,stimuli/recalled/recalled_ocean_b_undersea_object_19.jpg,q,1,0.3125063749612309,None,,,,0,1,1,1,0,37,37,37,,,,,455.50754483399214,,,,,,,,,,,,,,,,,,,,,,,,455.50173825002275,455.50754483399214,457.49533058400266,457.4953947920003,457.5005973749794,457.5005973749794,,,457.8186730419984,q,1,457.81879262498114,457.84553679201053,,458.82857195899123,0.3125063749612309,None,,,,,,,,,,,,330,001,,,2026-05-27_11h28.53.494,encodingtask,,2025.2.4,None,2026-05-27 11h28.54.742385 -0400,
2,38,38,0,stimuli/scenes/JB_1.jpg,Jungle,Negvi,stimuli/items/jungle_object_5.png,Jungle,object,sc,stimuli/integrated/jungle_b_jungle_object_5.jpg,stimuli/recalled/recalled_jungle_b_jungle_object_5.jpg,q,1,0.2633749580127187,None,,,,0,1,1,1,0,38,38,38,,,,,458.85278045898303,,,,,,,,,,,,,,,,,,,,,,,,458.84689412498847,458.85278045898303,460.82844866701635,460.82850545900874,460.8337529170094,460.8337529170094,,,461.10210720897885,q,1,461.1022354590241,461.11648908403004,462.12452770903474,462.1005520420149,0.2633749580127187,None,,,,,,,,,,,,330,001,,,2026-05-27_11h28.53.494,encodingtask,,2025.2.4,None,2026-05-27 11h28.54.742385 -0400,
2,39,39,0,stimuli/scenes/JA_1.jpg,Jungle,Malbow,stimuli/items/jungle_animal_14.png,Jungle,animal,sc,stimuli/integrated/jungle_a_jungle_animal_14.jpg,stimuli/recalled/recalled_jungle_a_jungle_animal_14.jpg,q,1,0.8148737080045976,None,,,,0,1,1,1,0,39,39,39,,,,,462.12452770903474,,,,,,,,,,,,,,,,,,,,,,,,462.1191323340172,462.12452770903474,464.1121135840076,464.1121777090011,464.11748504202114,464.11748504202114,,,464.93554595898604,q,1,464.9357342090225,464.950476375001,465.95854800002417,465.93386370898224,0.8148737080045976,None,,,,,,,,,,,,330,001,,,2026-05-27_11h28.53.494,encodingtask,,2025.2.4,None,2026-05-27 11h28.54.742385 -0400,
2,40,40,0,stimuli/scenes/JB_1.jpg,Jungle,Negvi,stimuli/items/jungle_animal_8.png,Jungle,animal,sc,stimuli/integrated/jungle_b_jungle_animal_8.jpg,stimuli/recalled/recalled_jungle_b_jungle_animal_8.jpg,q,1,0.4237212910084054,None,,,,0,1,1,1,0,40,40,40,,,,,465.95854800002417,,,,,,,,,,,,,,,,,,,,,,,,465.9531658340129,465.95854800002417,467.9453499590163,467.945429000014,467.9501982500078,467.9501982500078,,,468.37947029201314,q,1,468.3795802090317,468.3846952919848,469.4043280000333,469.37891820899677,0.4237212910084054,None,,,,,,,,,,,,330,001,,,2026-05-27_11h28.53.494,encodingtask,,2025.2.4,None,2026-05-27 11h28.54.742385 -0400,
2,41,41,0,stimuli/scenes/UB_1.jpg,Undersea,Somar,stimuli/items/undersea_object_14.png,Undersea,object,sc,stimuli/integrated/ocean_b_undersea_object_14.jpg,stimuli/recalled/recalled_ocean_b_undersea_object_14.jpg,q,1,0.3188333750003949,None,,,,0,1,1,1,0,41,41,41,,,,,469.4043280000333,,,,,,,,,,,,,,,,,,,,,,,,469.39863737497944,469.4043280000333,471.3838651669794,471.3839409170323,471.39499129203614,471.39499129203614,,,471.71803616703255,q,1,471.71814883401385,471.74539954203647,,472.7286108750268,0.3188333750003949,None,,,,,,,,,,,,330,001,,,2026-05-27_11h28.53.494,encodingtask,,2025.2.4,None,2026-05-27 11h28.54.742385 -0400,
2,42,42,0,stimuli/scenes/JB_1.jpg,Jungle,Negvi,stimuli/items/undersea_object_6.png,Undersea,object,si,stimuli/integrated/jungle_b_undersea_object_6.jpg,stimuli/recalled/recalled_jungle_b_undersea_object_6.jpg,q,0,0.2483129589818418,None,,,,0,1,1,1,0,42,42,42,,,,,472.7537199590006,,,,,,,,,,,,,,,,,,,,,,,,472.7481302919914,472.7537199590006,474.7284190420178,474.72847899998305,474.73343312501675,474.73343312501675,,,474.98447912500706,q,0,474.98459424998146,475.01193770900136,,475.9951292920159,0.2483129589818418,None,,,,,,,,,,,,330,001,,,2026-05-27_11h28.53.494,encodingtask,,2025.2.4,None,2026-05-27 11h28.54.742385 -0400,
2,43,43,0,stimuli/scenes/JA_1.jpg,Jungle,Malbow,stimuli/items/jungle_animal_2.png,Jungle,animal,sc,stimuli/integrated/jungle_a_jungle_animal_2.jpg,stimuli/recalled/recalled_jungle_a_jungle_animal_2.jpg,q,1,0.550772791961208,None,,,,0,1,1,1,0,43,43,43,,,,,476.02242179203313,,,,,,,,,,,,,,,,,,,,,,,,476.0172470000107,476.02242179203313,477.9950361250085,477.99509525002213,477.9997868750361,477.9997868750361,,,478.5622200000216,q,1,478.5623686250183,478.56967991701094,479.58951516699744,479.5616256670328,0.550772791961208,None,,,,,,,,,,,,330,001,,,2026-05-27_11h28.53.494,encodingtask,,2025.2.4,None,2026-05-27 11h28.54.742385 -0400,
2,44,44,0,stimuli/scenes/JB_1.jpg,Jungle,Negvi,stimuli/items/jungle_animal_12.png,Jungle,animal,sc,stimuli/integrated/jungle_b_jungle_animal_12.jpg,stimuli/recalled/recalled_jungle_b_jungle_animal_12.jpg,q,1,0.3694123339955695,None,,,,0,1,1,1,0,44,44,44,,,,,479.58951516699744,,,,,,,,,,,,,,,,,,,,,,,,479.5838228340144,479.58951516699744,481.5671907920041,481.5672652919893,481.57821383402916,481.57821383402916,,,481.9524331249995,q,1,481.95260225003585,481.96601949998876,482.97798483399674,482.9500359999947,0.3694123339955695,None,,,,,,,,,,,,330,001,,,2026-05-27_11h28.53.494,encodingtask,,2025.2.4,None,2026-05-27 11h28.54.742385 -0400,
2,45,45,0,stimuli/scenes/UB_1.jpg,Undersea,Somar,stimuli/items/jungle_animal_5.png,Jungle,animal,si,stimuli/integrated/ocean_b_jungle_animal_5.jpg,stimuli/recalled/recalled_ocean_b_jungle_animal_5.jpg,p,1,0.21026991598773748,None,,,,0,1,1,1,0,45,45,45,,,,,482.97798483399674,,,,,,,,,,,,,,,,,,,,,,,,482.97245275002206,482.97798483399674,484.96175499999663,484.96182154200505,484.96723420900526,484.96723420900526,,,485.17966045899084,p,1,485.17978091700934,485.1856129170046,486.206796124985,486.1785423749825,0.21026991598773748,None,,,,,,,,,,,,330,001,,,2026-05-27_11h28.53.494,encodingtask,,2025.2.4,None,2026-05-27 11h28.54.742385 -0400,
2,46,46,0,stimuli/scenes/JB_1.jpg,Jungle,Negvi,stimuli/items/undersea_animal_17.png,Undersea,animal,si,stimuli/integrated/jungle_b_undersea_animal_17.jpg,stimuli/recalled/recalled_jungle_b_undersea_animal_17.jpg,p,1,0.22362824995070696,None,,,,0,1,1,1,0,46,46,46,,,,,486.206796124985,,,,,,,,,,,,,,,,,,,,,,,,486.2009947919869,486.206796124985,488.18480883399025,488.1848873340059,488.1947877500206,488.1947877500206,,,488.42930841702037,p,1,488.42941554199206,488.4399111670209,489.45129437500145,489.428680958983,0.22362824995070696,None,,,,,,,,,,,,330,001,,,2026-05-27_11h28.53.494,encodingtask,,2025.2.4,None,2026-05-27 11h28.54.742385 -0400,
2,47,47,0,stimuli/scenes/UB_1.jpg,Undersea,Somar,stimuli/items/jungle_object_14.png,Jungle,object,si,stimuli/integrated/ocean_b_jungle_object_14.jpg,stimuli/recalled/recalled_ocean_b_jungle_object_14.jpg,p,1,0.22969150001881644,None,,,,0,1,1,1,0,47,47,47,,,,,489.45129437500145,,,,,,,,,,,,,,,,,,,,,,,,489.44555112498347,489.45129437500145,491.4337969170301,491.433869459026,491.4446645419812,491.4446645419812,,,491.67969079199247,p,1,491.6797981670243,491.68511187500553,492.7030969170155,492.67852966702776,0.22969150001881644,None,,,,,,,,,,,,330,001,,,2026-05-27_11h28.53.494,encodingtask,,2025.2.4,None,2026-05-27 11h28.54.742385 -0400,
2,48,48,0,stimuli/scenes/JB_1.jpg,Jungle,Negvi,stimuli/items/jungle_object_20.png,Jungle,object,sc,stimuli/integrated/jungle_b_jungle_object_20.jpg,stimuli/recalled/recalled_jungle_b_jungle_object_20.jpg,q,1,0.4472242090268992,None,,,,0,1,1,1,0,48,48,48,,,,,492.7030969170155,,,,,,,,,,,,,,,,,,,,,,,,492.69728504202794,492.7030969170155,494.6840530420304,494.68412495899247,494.6949753339868,494.6949753339868,,,495.1460181250004,q,1,495.14612941700034,495.15149741701316,496.1557178340154,496.13418383401586,0.4472242090268992,None,,,,,,,,,,,,330,001,,,2026-05-27_11h28.53.494,encodingtask,,2025.2.4,None,2026-05-27 11h28.54.742385 -0400,
2,49,49,0,stimuli/scenes/UA_1.jpg,Undersea,Tulon,stimuli/items/undersea_object_8.png,Undersea,object,sc,stimuli/integrated/ocean_a_undersea_object_8.jpg,stimuli/recalled/recalled_ocean_a_undersea_object_8.jpg,q,1,0.33488333300920203,None,,,,0,1,1,1,0,49,49,49,,,,,496.1557178340154,,,,,,,,,,,,,,,,,,,,,,,,496.14998662500875,496.1557178340154,498.1450395419961,498.1451019170345,498.15027408400783,498.15027408400783,,,498.49626074999105,q,1,498.4963783340063,498.5077882090118,499.51870837499155,499.49518620898016,0.33488333300920203,None,,,,,,,,,,,498.15027408400783,330,001,,,2026-05-27_11h28.53.494,encodingtask,,2025.2.4,None,2026-05-27 11h28.54.742385 -0400,
2,50,50,0,stimuli/scenes/JB_1.jpg,Jungle,Negvi,stimuli/items/undersea_object_2.png,Undersea,object,si,stimuli/integrated/jungle_b_undersea_object_2.jpg,stimuli/recalled/recalled_jungle_b_undersea_object_2.jpg,None,0,,,,,,0,1,1,1,0,50,50,50,,,,,499.51870837499155,,,,,,,,,,,,,,,,,,,,,,,,499.5129191669985,499.51870837499155,501.50033075001556,501.5004029169795,501.5114925840171,501.5114925840171,502.5010701669962,502.5010701669962,502.4952650000341,None,0,502.49538475001464,502.5010701669962,503.50513150001643,503.48398108402034,,,,,,,,,,,,,,330,001,,,2026-05-27_11h28.53.494,encodingtask,,2025.2.4,None,2026-05-27 11h28.54.742385 -0400,
2,51,51,0,stimuli/scenes/UA_1.jpg,Undersea,Tulon,stimuli/items/jungle_animal_13.png,Jungle,animal,si,stimuli/integrated/ocean_a_jungle_animal_13.jpg,stimuli/recalled/recalled_ocean_a_jungle_animal_13.jpg,None,0,,,,,,0,1,1,1,0,51,51,51,,,,,503.50513150001643,,,,,,,,,,,,,,,,,,,,,,,,503.4994671670138,503.50513150001643,505.49523987498833,505.49529362499015,505.5002207090147,505.5002207090147,506.494724499993,506.494724499993,506.4832687500166,None,0,506.48335041699465,506.494724499993,507.50307637499645,507.4784212090308,,,,,,,,,,,,,505.5002207090147,330,001,,,2026-05-27_11h28.53.494,encodingtask,,2025.2.4,None,2026-05-27 11h28.54.742385 -0400,
2,52,52,0,stimuli/scenes/JB_1.jpg,Jungle,Negvi,stimuli/items/jungle_object_17.png,Jungle,object,sc,stimuli/integrated/jungle_b_jungle_object_17.jpg,stimuli/recalled/recalled_jungle_b_jungle_object_17.jpg,None,0,,,,,,0,1,1,1,0,52,52,52,,,,,507.50307637499645,,,,,,,,,,,,,,,,,,,,,,,,507.49732720898464,507.50307637499645,509.4949501249939,509.49500870902557,509.4998249170021,509.4998249170021,510.49498620902887,510.49498620902887,510.4838260420365,None,0,510.48391191702103,510.49498620902887,511.50165404198924,511.4783054590225,,,,,,,,,,,,,509.4998249170021,330,001,,,2026-05-27_11h28.53.494,encodingtask,,2025.2.4,None,2026-05-27 11h28.54.742385 -0400,
2,53,53,0,stimuli/scenes/UA_1.jpg,Undersea,Tulon,stimuli/items/jungle_object_11.png,Jungle,object,si,stimuli/integrated/ocean_a_jungle_object_11.jpg,stimuli/recalled/recalled_ocean_a_jungle_object_11.jpg,None,0,,,,,,0,1,1,1,0,53,53,53,,,,,511.50165404198924,,,,,,,,,,,,,,,,,,,,,,,,511.495934125036,511.50165404198924,513.4948872500099,513.4949322920293,513.5001336670248,513.5001336670248,514.494751167018,514.494751167018,514.4833497499931,None,0,514.4834305840195,514.494751167018,515.503202833992,515.4782401249977,,,,,,,,,,,,,513.5001336670248,330,001,,,2026-05-27_11h28.53.494,encodingtask,,2025.2.4,None,2026-05-27 11h28.54.742385 -0400,
,54,54,0,stimuli/scenes/JB_1.jpg,Jungle,Negvi,stimuli/items/undersea_object_18.png,Undersea,object,si,stimuli/integrated/jungle_b_undersea_object_18.jpg,stimuli/recalled/recalled_jungle_b_undersea_object_18.jpg,,,,,,,,,,,,0,54,54,54,,,,,515.503202833992,,,,,,,,,,,,,,,,,,,,,,,,515.4976452499977,515.503202833992,517.494835208985,517.4948796670069,517.4997903340263,517.4997903340263,518.4946470420109,518.4946470420109,518.4831284169923,None,0,518.4832149590366,518.4946470420109,,,,,,,,,,,,,,,517.4997903340263,,,,,,,,,,,
