run,thisN,thisTrialN,thisRepN,scene_stimulus,scene_cat,scene_label,item_stimulus,item_cat,item_type,congruency,integrated_stimulus,key_resp_congruency.keys,key_resp_congruency.corr,key_resp_congruency.rt,key_resp_congruency.duration,key_resp_next_run.keys,key_resp_next_run.rt,key_resp_next_run.duration,runs_trial.thisRepN,runs_trial.thisTrialN,runs_trial.thisN,runs_trial.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,between_run_inst.thisRepN,between_run_inst.thisTrialN,between_run_inst.thisN,between_run_inst.thisIndex,thisRow.t,notes,get_relatedness_keys.started,get_relatedness_keys.stopped,instructions_screen.started,text_instructions.started,key_welcome.started,instructions_screen.stopped,key_welcome.keys,key_welcome.rt,key_welcome.duration,instruction_keys.started,text_keys.started,key_resp_keysInst.started,instruction_keys.stopped,key_resp_keysInst.keys,key_resp_keysInst.rt,key_resp_keysInst.duration,blank2000.started,text_2.started,text_2.stopped,blank2000.stopped,get_run_stim_list.started,get_run_stim_list.stopped,integrated_scene_presentation.started,image_integrated.started,integrated_scene_presentation.stopped,congruency_response.started,text_congruency.started,key_resp_congruency.started,congruency_response.stopped,trials.key_resp_congruency.keys,trials.key_resp_congruency.corr,trials.key_resp_congruency.rt,trials.key_resp_congruency.duration,blank1000.started,text_8.started,blank1000.stopped,text_congruency.stopped,key_resp_congruency.stopped,text_8.stopped,is_last_run.started,is_last_run.stopped,between_run_pause.started,text_run_pause.started,text_relatedness_pause.started,key_resp_next_run.started,between_run_pause.stopped,between_run_inst.key_resp_next_run.keys,between_run_inst.key_resp_next_run.rt,between_run_inst.key_resp_next_run.duration,participant,session,group,delay,date,expName,expVersion,psychopyVersion,frameRate,expStart,
1,57,57,0,stimuli/TESTscenes/UB_1.jpg,Undersea,Negvi,stimuli/items/undersea_object_22.png,Undersea,object,sc,stimuli/integrated/undersea_b_undersea_object_22.jpg,q,0,0.4973443750059232,None,,,,0,0,0,0,0,57,57,57,,,,,221.47332795895636,,,,,,,,,,,,,,,,,,,,,,,,221.46824704203755,221.47332795895636,223.4518091250211,223.4519135840237,223.45794229197782,223.45794229197782,223.95863550005015,q,0,0.4973443750059232,None,223.95874875003938,223.9708387090359,224.95827379194088,,,224.99489716696553,,,,,,,,,,,550,001,,,2026-03-31_00h19.47.604,encodingtask,,2025.2.4,None,2026-03-31 00h19.47.991052 +0200,
1,58,58,0,stimuli/TESTscenes/JB_1.jpg,Jungle,Malbow,stimuli/items/jungle_animal_16.png,Jungle,animal,sc,stimuli/integrated/jungle_b_jungle_animal_16.jpg,q,0,0.6219607079401612,None,,,,0,0,0,0,0,58,58,58,,,,,224.99489716696553,,,,,,,,,,,,,,,,,,,,,,,,224.98980912496336,224.99489716696553,226.96851704199798,226.96860575000755,226.97505879204255,226.97505879204255,227.60343491705135,q,0,0.6219607079401612,None,227.60358279198408,227.61451166705228,228.60220354201738,,,228.6398012089776,,,,,,,,,,,550,001,,,2026-03-31_00h19.47.604,encodingtask,,2025.2.4,None,2026-03-31 00h19.47.991052 +0200,
1,59,59,0,stimuli/TESTscenes/UB_1.jpg,Undersea,Negvi,stimuli/items/jungle_object_13.png,Jungle,object,si,stimuli/integrated/undersea_a_jungle_object_13.jpg,None,0,,,,,,0,0,0,0,0,59,59,59,,,,,228.6398012089776,,,,,,,,,,,,,,,,,,,,,,,,228.63471987494268,228.6398012089776,230.6080545419827,230.6081380000105,230.61822170903906,230.61822170903906,231.60218958405312,None,0,,,231.602363458951,231.60801774996798,232.59118945896626,231.60801774996798,231.60801774996798,232.62743904197123,,,,,,,,,,,550,001,,,2026-03-31_00h19.47.604,encodingtask,,2025.2.4,None,2026-03-31 00h19.47.991052 +0200,
1,60,60,0,stimuli/TESTscenes/JA_1.jpg,Jungle,Tulon,stimuli/items/jungle_animal_17.png,Jungle,animal,sc,stimuli/integrated/jungle_b_jungle_animal_17.jpg,q,0,0.5165422910358757,None,,,,0,0,0,0,0,60,60,60,,,,,232.62743904197123,,,,,,,,,,,,,,,,,,,,,,,,232.62231324997265,232.62743904197123,234.60804162500426,234.60811441694386,234.6181050420273,234.6181050420273,235.13659479201306,q,0,0.5165422910358757,None,235.13676620903425,235.14785241696518,236.13524333399255,,,236.17649841704406,,,,,,,,,,,550,001,,,2026-03-31_00h19.47.604,encodingtask,,2025.2.4,None,2026-03-31 00h19.47.991052 +0200,
1,61,61,0,stimuli/TESTscenes/UB_1.jpg,Undersea,Negvi,stimuli/items/undersea_object_36.png,Undersea,object,sc,stimuli/integrated/undersea_b_undersea_object_36.jpg,q,0,0.571546082966961,None,,,,0,0,0,0,0,61,61,61,,,,,236.17649841704406,,,,,,,,,,,,,,,,,,,,,,,,236.17123079195153,236.17649841704406,238.14130416698754,238.14138320903294,238.15170533396304,238.15170533396304,238.7259257090045,q,0,0.571546082966961,None,238.7260756250471,238.73773362499196,239.7245854169596,,,239.76199495897163,,,,,,,,,,,550,001,,,2026-03-31_00h19.47.604,encodingtask,,2025.2.4,None,2026-03-31 00h19.47.991052 +0200,
1,62,62,0,stimuli/TESTscenes/JB_1.jpg,Jungle,Malbow,stimuli/items/jungle_object_39.png,Jungle,object,sc,stimuli/integrated/jungle_b_jungle_object_39.jpg,q,0,0.4605025000637397,None,,,,0,0,0,0,0,62,62,62,,,,,239.76199495897163,,,,,,,,,,,,,,,,,,,,,,,,239.75675304199103,239.76199495897163,241.73539895901922,241.73550083395094,241.7417124590138,241.7417124590138,242.20967658399604,q,0,0.4605025000637397,None,242.20979250001255,242.22109983395785,243.20716262503993,,,243.2473957920447,,,,,,,,,,,550,001,,,2026-03-31_00h19.47.604,encodingtask,,2025.2.4,None,2026-03-31 00h19.47.991052 +0200,
1,63,63,0,stimuli/TESTscenes/UB_1.jpg,Undersea,Negvi,stimuli/items/jungle_animal_13.png,Jungle,animal,si,stimuli/integrated/undersea_a_jungle_animal_13.jpg,q,1,0.65979512501508,None,,,,0,0,0,0,0,63,63,63,,,,,243.2473957920447,,,,,,,,,,,,,,,,,,,,,,,,243.24223329196684,243.2473957920447,245.21848499996122,245.21864966698922,245.2243929170072,245.2243929170072,245.88600862503517,q,1,0.65979512501508,None,245.88611545902677,245.8969430839643,246.88496083405335,,,246.92343566694763,,,,,,,,,,,550,001,,,2026-03-31_00h19.47.604,encodingtask,,2025.2.4,None,2026-03-31 00h19.47.991052 +0200,
1,64,64,0,stimuli/TESTscenes/JA_1.jpg,Jungle,Tulon,stimuli/items/jungle_object_19.png,Jungle,object,sc,stimuli/integrated/jungle_a_jungle_object_19.jpg,q,0,0.4519382909638807,None,,,,0,0,0,0,0,64,64,64,,,,,246.92343566694763,,,,,,,,,,,,,,,,,,,,,,,,246.91816574998666,246.92343566694763,248.89128670899663,248.89136687503196,248.90113287500571,248.90113287500571,249.35836845904123,q,0,0.4519382909638807,None,249.35848612501286,249.37074045895133,250.35732616705354,,,250.39425875002053,,,,,,,,,,,550,001,,,2026-03-31_00h19.47.604,encodingtask,,2025.2.4,None,2026-03-31 00h19.47.991052 +0200,
1,65,65,0,stimuli/TESTscenes/UB_1.jpg,Undersea,Negvi,stimuli/items/undersea_object_15.png,Undersea,object,sc,stimuli/integrated/undersea_a_undersea_object_15.jpg,q,0,0.8348934159148484,None,,,,0,0,0,0,0,65,65,65,,,,,250.39425875002053,,,,,,,,,,,,,,,,,,,,,,,,250.38901445898227,250.39425875002053,252.3587370419409,252.35881854197942,252.36802945903037,252.36802945903037,253.20894354197662,q,0,0.8348934159148484,None,253.20905704202596,253.2208431250183,254.20730562496465,,,254.24279604200274,,,,,,,,,,,550,001,,,2026-03-31_00h19.47.604,encodingtask,,2025.2.4,None,2026-03-31 00h19.47.991052 +0200,
1,66,66,0,stimuli/TESTscenes/JB_1.jpg,Jungle,Malbow,stimuli/items/undersea_object_17.png,Undersea,object,si,stimuli/integrated/jungle_a_undersea_object_17.jpg,None,0,,,,,,0,0,0,0,0,66,66,66,,,,,254.24279604200274,,,,,,,,,,,,,,,,,,,,,,,,254.23769433400594,254.24279604200274,256.218301084009,256.218395999982,256.2242272919975,256.2242272919975,257.2078670000192,None,0,,,257.20797579200007,257.21788641694,258.2019126670202,257.21788641694,257.21788641694,258.23914158402476,,,,,,,,,,,550,001,,,2026-03-31_00h19.47.604,encodingtask,,2025.2.4,None,2026-03-31 00h19.47.991052 +0200,
1,67,67,0,stimuli/TESTscenes/UA_1.jpg,Undersea,Somar,stimuli/items/undersea_object_35.png,Undersea,object,sc,stimuli/integrated/undersea_b_undersea_object_35.jpg,q,0,0.9420449170283973,None,,,,0,0,0,0,0,67,67,67,,,,,258.23914158402476,,,,,,,,,,,,,,,,,,,,,,,,258.2340610839892,258.23914158402476,260.21854041703045,260.2186437919736,260.2244792090496,260.2244792090496,261.1702429590514,q,0,0.9420449170283973,None,261.1704316670075,261.18220549996477,262.1687078749528,,,262.21901537501253,,,,,,,,,,,550,001,,,2026-03-31_00h19.47.604,encodingtask,,2025.2.4,None,2026-03-31 00h19.47.991052 +0200,
1,68,68,0,stimuli/TESTscenes/UB_1.jpg,Undersea,Negvi,stimuli/items/jungle_animal_21.png,Jungle,animal,si,stimuli/integrated/undersea_b_jungle_animal_21.jpg,q,1,0.5275825409917161,None,,,,0,0,0,0,0,68,68,68,,,,,262.21901537501253,,,,,,,,,,,,,,,,,,,,,,,,262.2135225839447,262.21901537501253,264.1742215839913,264.1743294999469,264.18463741696905,264.18463741696905,264.72021299996413,q,1,0.5275825409917161,None,264.7203792920336,264.73247320903465,265.7185228749877,,,265.75754124997184,,,,,,,,,,,550,001,,,2026-03-31_00h19.47.604,encodingtask,,2025.2.4,None,2026-03-31 00h19.47.991052 +0200,
1,69,69,0,stimuli/TESTscenes/JA_1.jpg,Jungle,Tulon,stimuli/items/jungle_object_5.png,Jungle,object,sc,stimuli/integrated/jungle_a_jungle_object_5.jpg,None,0,,,,,,0,0,0,0,0,69,69,69,,,,,265.75754124997184,,,,,,,,,,,,,,,,,,,,,,,,265.75210925005376,265.75754124997184,267.7244238340063,267.72448712494224,267.7344702089904,267.7344702089904,268.7183255000273,None,0,,,268.71846550004557,268.72402612504084,269.7078436249867,268.72402612504084,268.72402612504084,269.7452629590407,,,,,,,,,,,550,001,,,2026-03-31_00h19.47.604,encodingtask,,2025.2.4,None,2026-03-31 00h19.47.991052 +0200,
1,70,70,0,stimuli/TESTscenes/UB_1.jpg,Undersea,Negvi,stimuli/items/undersea_animal_27.png,Undersea,animal,sc,stimuli/integrated/undersea_a_undersea_animal_27.jpg,q,0,0.3301150829065591,None,,,,0,0,0,0,0,70,70,70,,,,,269.7452629590407,,,,,,,,,,,,,,,,,,,,,,,,269.7399474999402,269.7452629590407,271.724420750048,271.724498125026,271.7350115419831,271.7350115419831,272.0699349170318,q,0,0.3301150829065591,None,272.07007120898925,272.08154545899015,273.0682650420349,,,273.1087561249733,,,,,,,,,,,550,001,,,2026-03-31_00h19.47.604,encodingtask,,2025.2.4,None,2026-03-31 00h19.47.991052 +0200,
1,71,71,0,stimuli/TESTscenes/JB_1.jpg,Jungle,Malbow,stimuli/items/jungle_animal_11.png,Jungle,animal,sc,stimuli/integrated/jungle_b_jungle_animal_11.jpg,q,0,0.9121542080538347,None,,,,0,0,0,0,0,71,71,71,,,,,273.1087561249733,,,,,,,,,,,,,,,,,,,,,,,,273.10361049999483,273.1087561249733,275.07393375004176,275.0740182499867,275.0848352089524,275.0848352089524,276.0028447919758,q,0,0.9121542080538347,None,276.00300016696565,276.014155959012,277.0014877089998,,,277.0413812500192,,,,,,,,,,,550,001,,,2026-03-31_00h19.47.604,encodingtask,,2025.2.4,None,2026-03-31 00h19.47.991052 +0200,
1,72,72,0,stimuli/TESTscenes/UB_1.jpg,Undersea,Negvi,stimuli/items/jungle_object_4.png,Jungle,object,si,stimuli/integrated/undersea_b_jungle_object_4.jpg,None,0,,,,,,0,0,0,0,0,72,72,72,,,,,277.0413812500192,,,,,,,,,,,,,,,,,,,,,,,,277.0362138750497,277.0413812500192,279.00694508396555,279.0070257090265,279.01791245897766,279.01791245897766,280.0018254170427,None,0,,,280.0019823750481,280.0080381670268,281.00147679203656,280.0080381670268,280.0080381670268,281.0393427499803,,,,,,,,,,,550,001,,,2026-03-31_00h19.47.604,encodingtask,,2025.2.4,None,2026-03-31 00h19.47.991052 +0200,
1,73,73,0,stimuli/TESTscenes/UA_1.jpg,Undersea,Somar,stimuli/items/undersea_animal_23.png,Undersea,animal,sc,stimuli/integrated/undersea_a_undersea_animal_23.jpg,None,0,,,,,,0,0,0,0,0,73,73,73,,,,,281.0393427499803,,,,,,,,,,,,,,,,,,,,,,,,281.03413133404683,281.0393427499803,283.006670792005,283.0067399169784,283.0177577499999,283.0177577499999,284.00156695896294,None,0,,,284.00179579202086,284.00801524997223,285.0014882499818,284.00801524997223,284.00801524997223,285.0379611670505,,,,,,,,,,,550,001,,,2026-03-31_00h19.47.604,encodingtask,,2025.2.4,None,2026-03-31 00h19.47.991052 +0200,
1,74,74,0,stimuli/TESTscenes/JB_1.jpg,Jungle,Malbow,stimuli/items/undersea_animal_6.png,Undersea,animal,si,stimuli/integrated/jungle_b_undersea_animal_6.jpg,None,0,,,,,,0,0,0,0,0,74,74,74,,,,,285.0379611670505,,,,,,,,,,,,,,,,,,,,,,,,285.0327929169871,285.0379611670505,287.00773087504786,287.00779491697904,287.01769579201937,287.01769579201937,288.0016732499935,None,0,,,288.00182600005064,288.0079565839842,289.0014631670201,288.0079565839842,288.0079565839842,289.03862745896913,,,,,,,,,,,550,001,,,2026-03-31_00h19.47.604,encodingtask,,2025.2.4,None,2026-03-31 00h19.47.991052 +0200,
1,75,75,0,stimuli/TESTscenes/UB_1.jpg,Undersea,Negvi,stimuli/items/undersea_object_28.png,Undersea,object,sc,stimuli/integrated/undersea_a_undersea_object_28.jpg,None,0,,,,,,0,0,0,0,0,75,75,75,,,,,289.03862745896913,,,,,,,,,,,,,,,,,,,,,,,,289.0334435419645,289.03862745896913,291.0076738339849,291.0077573340386,291.01780358399265,291.01780358399265,292.0015325839631,None,0,,,292.0016232919879,292.00706529198214,292.9910989589989,292.00706529198214,292.00706529198214,293.02779991703574,,,,,,,,,,,550,001,,,2026-03-31_00h19.47.604,encodingtask,,2025.2.4,None,2026-03-31 00h19.47.991052 +0200,
1,76,76,0,stimuli/TESTscenes/JB_1.jpg,Jungle,Malbow,stimuli/items/jungle_animal_14.png,Jungle,animal,sc,stimuli/integrated/jungle_b_jungle_animal_14.jpg,None,0,,,,,,0,0,0,0,0,76,76,76,,,,,293.02779991703574,,,,,,,,,,,,,,,,,,,,,,,,293.0226645000512,293.02779991703574,295.00739349995274,295.007461042027,295.017480666982,295.017480666982,296.00155100005213,None,0,,,296.00169249996543,296.00697504205164,296.99102595902514,296.00697504205164,296.00697504205164,297.02749279199634,,,,,,,,,,,550,001,,,2026-03-31_00h19.47.604,encodingtask,,2025.2.4,None,2026-03-31 00h19.47.991052 +0200,
1,77,77,0,stimuli/TESTscenes/JA_1.jpg,Jungle,Tulon,stimuli/items/undersea_animal_25.png,Undersea,animal,si,stimuli/integrated/jungle_a_undersea_animal_25.jpg,None,0,,,,,,0,0,0,0,0,77,77,77,,,,,297.02749279199634,,,,,,,,,,,,,,,,,,,,,,,,297.02228187501896,297.02749279199634,299.0066001670202,299.0066860419465,299.01775083399843,299.01775083399843,300.0014283750206,None,0,,,300.0016494169831,300.0072217499837,300.99098633404355,300.0072217499837,300.0072217499837,301.02728316700086,,,,,,,,,,,550,001,,,2026-03-31_00h19.47.604,encodingtask,,2025.2.4,None,2026-03-31 00h19.47.991052 +0200,
1,78,78,0,stimuli/TESTscenes/UA_1.jpg,Undersea,Somar,stimuli/items/jungle_object_27.png,Jungle,object,si,stimuli/integrated/undersea_b_jungle_object_27.jpg,None,0,,,,,,0,0,0,0,0,78,78,78,,,,,301.02728316700086,,,,,,,,,,,,,,,,,,,,,,,,301.02232150000054,301.02728316700086,303.0084291669773,303.0085210419493,303.01893379201647,303.01893379201647,304.0066905840067,None,0,,,304.0068383340258,304.01771024998743,305.00137354200706,,,305.0432130000554,,,,,,,,,,,550,001,,,2026-03-31_00h19.47.604,encodingtask,,2025.2.4,None,2026-03-31 00h19.47.991052 +0200,
1,79,79,0,stimuli/TESTscenes/JA_1.jpg,Jungle,Tulon,stimuli/items/jungle_animal_44.png,Jungle,animal,sc,stimuli/integrated/jungle_b_jungle_animal_44.jpg,None,0,,,,,,0,0,0,0,0,79,79,79,,,,,305.0432130000554,,,,,,,,,,,,,,,,,,,,,,,,305.03758300002664,305.0432130000554,307.00761979201343,307.00769620900974,307.0179478749633,307.0179478749633,308.0014483749401,None,0,,,308.0016494169831,308.00757508398965,309.0013046669774,308.00757508398965,308.00757508398965,309.0474234999856,,,,,,,,,,,550,001,,,2026-03-31_00h19.47.604,encodingtask,,2025.2.4,None,2026-03-31 00h19.47.991052 +0200,
1,0,0,0,,,,,,,,,,,,,space,22.25055399897974,None,0,0,0,0,,,,,0,0,0,0,309.0474234999856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.0223790840246,309.02246179198846,309.04066158400383,309.0474234999856,309.0474234999856,309.0474234999856,331.3026804589899,space,22.25055399897974,None,550,001,,,2026-03-31_00h19.47.604,encodingtask,,2025.2.4,None,2026-03-31 00h19.47.991052 +0200,
1,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550,001,,,2026-03-31_00h19.47.604,encodingtask,,2025.2.4,None,2026-03-31 00h19.47.991052 +0200,
2,0,0,0,stimuli/TESTscenes/JA_1.jpg,Jungle,Tulon,stimuli/items/jungle_animal_4.png,Jungle,animal,sc,stimuli/integrated/jungle_b_jungle_animal_4.jpg,,,,,,,,0,1,1,1,0,0,0,0,,,,,331.362498417031,,,,,,,,,,,,,,,,,,,,,,331.3057170419488,331.30580929201096,331.35409062495455,331.362498417031,333.30625083402265,333.306330124964,333.31786758394446,333.31786758394446,334.3017592090182,None,0,,,334.30190162500367,334.3081405420089,,334.3081405420089,334.3081405420089,,,,,,,,,,,,,,,,,,,,,,
