run,thisN,thisTrialN,thisRepN,scene_stimulus,scene_cat,scene_label,item_stimulus,item_cat,item_type,congruency,integrated_stimulus,key_resp_congruency.keys,key_resp_congruency.corr,key_resp_congruency.rt,key_resp_congruency.duration,key_resp_next_run.keys,key_resp_next_run.rt,key_resp_next_run.duration,runs_trial.thisRepN,runs_trial.thisTrialN,runs_trial.thisN,runs_trial.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,between_run_inst.thisRepN,between_run_inst.thisTrialN,between_run_inst.thisN,between_run_inst.thisIndex,thisRow.t,notes,get_relatedness_keys.started,get_relatedness_keys.stopped,instructions_screen.started,text_instructions.started,key_welcome.started,instructions_screen.stopped,key_welcome.keys,key_welcome.rt,key_welcome.duration,instruction_keys.started,text_keys.started,key_resp_keysInst.started,instruction_keys.stopped,key_resp_keysInst.keys,key_resp_keysInst.rt,key_resp_keysInst.duration,blank2000.started,text_2.started,text_2.stopped,blank2000.stopped,get_run_stim_list.started,get_run_stim_list.stopped,integrated_scene_presentation.started,image_integrated.started,integrated_scene_presentation.stopped,congruency_response.started,text_congruency.started,key_resp_congruency.started,congruency_response.stopped,trials.key_resp_congruency.keys,trials.key_resp_congruency.corr,trials.key_resp_congruency.rt,trials.key_resp_congruency.duration,blank1000.started,text_8.started,text_8.stopped,blank1000.stopped,text_congruency.stopped,key_resp_congruency.stopped,image_integrated.stopped,is_last_run.started,is_last_run.stopped,between_run_pause.started,text_run_pause.started,text_relatedness_pause.started,key_resp_next_run.started,between_run_pause.stopped,between_run_inst.key_resp_next_run.keys,between_run_inst.key_resp_next_run.rt,between_run_inst.key_resp_next_run.duration,end_screen.started,text_end.started,key_end.started,end_screen.stopped,key_end.keys,key_end.rt,key_end.duration,participant,session,group,delay,date,expName,expVersion,psychopyVersion,frameRate,expStart,
1,60,60,0,stimuli/TESTscenes/UA_1.jpg,Undersea,Somar,stimuli/items/undersea_animal_20.png,Undersea,animal,sc,stimuli/integrated/undersea_b_undersea_animal_20.jpg,None,0,,,,,,0,0,0,0,0,60,60,60,,,,,230.01423320791218,,,,,,,,,,,,,,,,,,,,,,,,230.0088739580242,230.01423320791218,231.99106870801188,231.9911154169822,231.99579495796934,231.99579495796934,232.97892620798666,None,0,,,232.97898879193235,232.99092070793267,234.00405966700055,233.97363316698465,232.99092070793267,232.99092070793267,,,,,,,,,,,,,,,,,,,510,001,,,2026-03-28_20h56.20.269,encodingtask,,2025.2.4,None,2026-03-28 20h56.20.619229 +0100,
1,61,61,0,stimuli/TESTscenes/UB_1.jpg,Undersea,Malbow,stimuli/items/jungle_object_24.png,Jungle,object,si,stimuli/integrated/undersea_a_jungle_object_24.jpg,None,0,,,,,,0,0,0,0,0,61,61,61,,,,,234.00405966700055,,,,,,,,,,,,,,,,,,,,,,,,233.9991828330094,234.00405966700055,235.99108720791992,235.99112899997272,235.99512720794883,235.99512720794883,236.97768849995919,None,0,,,236.97777300002053,236.99093691702,238.0122128749499,237.97464866691735,236.99093691702,236.99093691702,,,,,,,,,,,,,,,,,,,510,001,,,2026-03-28_20h56.20.269,encodingtask,,2025.2.4,None,2026-03-28 20h56.20.619229 +0100,
1,62,62,0,stimuli/TESTscenes/JA_1.jpg,Jungle,Negvi,stimuli/items/jungle_animal_29.png,Jungle,animal,sc,stimuli/integrated/jungle_a_jungle_animal_29.jpg,None,0,,,,,,0,0,0,0,0,62,62,62,,,,,238.0122128749499,,,,,,,,,,,,,,,,,,,,,,,,238.00693837495055,238.0122128749499,239.99087391700596,239.99095458292868,239.9958458750043,239.9958458750043,240.99122662493028,None,0,,,240.99134412501007,240.99616787501145,242.02457916701678,241.97933191701304,,,,,,,,,,,,,,,,,,,,,510,001,,,2026-03-28_20h56.20.269,encodingtask,,2025.2.4,None,2026-03-28 20h56.20.619229 +0100,
1,63,63,0,stimuli/TESTscenes/UB_1.jpg,Undersea,Malbow,stimuli/items/jungle_object_39.png,Jungle,object,si,stimuli/integrated/undersea_a_jungle_object_39.jpg,None,0,,,,,,0,0,0,0,0,63,63,63,,,,,242.02457916701678,,,,,,,,,,,,,,,,,,,,,,,,242.01933233300224,242.02457916701678,243.99109237501398,243.99113879201468,243.9954431669321,243.9954431669321,244.97893445799127,None,0,,,244.9790024169488,244.99073854193557,246.0154324999312,245.9748560829321,244.99073854193557,244.99073854193557,,,,,,,,,,,,,,,,,,,510,001,,,2026-03-28_20h56.20.269,encodingtask,,2025.2.4,None,2026-03-28 20h56.20.619229 +0100,
1,64,64,0,stimuli/TESTscenes/JA_1.jpg,Jungle,Negvi,stimuli/items/undersea_animal_33.png,Undersea,animal,si,stimuli/integrated/jungle_b_undersea_animal_33.jpg,None,0,,,,,,0,0,0,0,0,64,64,64,,,,,246.0154324999312,,,,,,,,,,,,,,,,,,,,,,,,246.01009029196575,246.0154324999312,247.99121004191693,247.99125841702335,247.9962424170226,247.9962424170226,248.99104200000875,None,0,,,248.9911224169191,248.9951960829785,250.01970337494276,249.9791207499802,,,,,,,,,,,,,,,,,,,,,510,001,,,2026-03-28_20h56.20.269,encodingtask,,2025.2.4,None,2026-03-28 20h56.20.619229 +0100,
1,65,65,0,stimuli/TESTscenes/UB_1.jpg,Undersea,Malbow,stimuli/items/undersea_animal_8.png,Undersea,animal,sc,stimuli/integrated/undersea_a_undersea_animal_8.jpg,None,0,,,,,,0,0,0,0,0,65,65,65,,,,,250.01970337494276,,,,,,,,,,,,,,,,,,,,,,,,250.01449233293533,250.01970337494276,251.99106366699561,251.9911047499627,251.99527604191098,251.99527604191098,252.97920887498185,None,0,,,252.97926866693888,252.9903487919364,254.01695595798083,253.97424549993593,252.9903487919364,252.9903487919364,,,,,,,,,,,,,,,,,,,510,001,,,2026-03-28_20h56.20.269,encodingtask,,2025.2.4,None,2026-03-28 20h56.20.619229 +0100,
1,66,66,0,stimuli/TESTscenes/JA_1.jpg,Jungle,Negvi,stimuli/items/jungle_animal_41.png,Jungle,animal,sc,stimuli/integrated/jungle_b_jungle_animal_41.jpg,None,0,,,,,,0,0,0,0,0,66,66,66,,,,,254.01695595798083,,,,,,,,,,,,,,,,,,,,,,,,254.01144312496763,254.01695595798083,255.9900015000021,255.99005233298521,255.99558233295102,255.99558233295102,256.9791262919316,None,0,,,256.97916970797814,256.98992587497924,257.9995769999223,257.97328729194123,256.98992587497924,256.98992587497924,,,,,,,,,,,,,,,,,,,510,001,,,2026-03-28_20h56.20.269,encodingtask,,2025.2.4,None,2026-03-28 20h56.20.619229 +0100,
1,67,67,0,stimuli/TESTscenes/UA_1.jpg,Undersea,Somar,stimuli/items/jungle_object_22.png,Jungle,object,si,stimuli/integrated/undersea_b_jungle_object_22.jpg,None,0,,,,,,0,0,0,0,0,67,67,67,,,,,257.9995769999223,,,,,,,,,,,,,,,,,,,,,,,,257.9949391669361,257.9995769999223,259.98970366700087,259.9897262919694,259.9959251669934,259.9959251669934,260.97912349994294,None,0,,,260.97924991697073,260.99074770801235,262.0156552499393,261.97457424993627,260.99074770801235,260.99074770801235,,,,,,,,,,,,,,,,,,,510,001,,,2026-03-28_20h56.20.269,encodingtask,,2025.2.4,None,2026-03-28 20h56.20.619229 +0100,
1,68,68,0,stimuli/TESTscenes/JA_1.jpg,Jungle,Negvi,stimuli/items/jungle_object_4.png,Jungle,object,sc,stimuli/integrated/jungle_b_jungle_object_4.jpg,None,0,,,,,,0,0,0,0,0,68,68,68,,,,,262.0156552499393,,,,,,,,,,,,,,,,,,,,,,,,262.0101465829648,262.0156552499393,263.99092620797455,263.99100795795675,263.99589395790827,263.99589395790827,264.97889883292373,None,0,,,264.9790031249868,264.9906929169083,266.0141149170231,265.97412337490823,264.9906929169083,264.9906929169083,,,,,,,,,,,,,,,,,,,510,001,,,2026-03-28_20h56.20.269,encodingtask,,2025.2.4,None,2026-03-28 20h56.20.619229 +0100,
1,69,69,0,stimuli/TESTscenes/UA_1.jpg,Undersea,Somar,stimuli/items/jungle_object_34.png,Jungle,object,si,stimuli/integrated/undersea_a_jungle_object_34.jpg,None,0,,,,,,0,0,0,0,0,69,69,69,,,,,266.0141149170231,,,,,,,,,,,,,,,,,,,,,,,,266.008785916958,266.0141149170231,267.9909614579519,267.99100866692606,267.9959680419415,267.9959680419415,268.9909924999811,None,0,,,268.9910745000234,268.99551149993204,270.0153350000037,269.9788982499158,,,,,,,,,,,,,,,,,,,,,510,001,,,2026-03-28_20h56.20.269,encodingtask,,2025.2.4,None,2026-03-28 20h56.20.619229 +0100,
1,70,70,0,stimuli/TESTscenes/JA_1.jpg,Jungle,Negvi,stimuli/items/jungle_object_20.png,Jungle,object,sc,stimuli/integrated/jungle_a_jungle_object_20.jpg,None,0,,,,,,0,0,0,0,0,70,70,70,,,,,270.0153350000037,,,,,,,,,,,,,,,,,,,,,,,,270.0100137919653,270.0153350000037,271.9909301250009,271.9909779999871,271.9952806249494,271.9952806249494,272.97837516700383,None,0,,,272.9784602499567,272.9905980830081,274.0134186249925,273.97417491697706,272.9905980830081,272.9905980830081,,,,,,,,,,,,,,,,,,,510,001,,,2026-03-28_20h56.20.269,encodingtask,,2025.2.4,None,2026-03-28 20h56.20.619229 +0100,
1,71,71,0,stimuli/TESTscenes/UA_1.jpg,Undersea,Somar,stimuli/items/undersea_object_17.png,Undersea,object,sc,stimuli/integrated/undersea_b_undersea_object_17.jpg,None,0,,,,,,0,0,0,0,0,71,71,71,,,,,274.0134186249925,,,,,,,,,,,,,,,,,,,,,,,,274.0078894579783,274.0134186249925,275.990982791991,275.99103162495885,275.995381042012,275.995381042012,276.978668708005,None,0,,,276.9787432079902,276.9910041249823,278.0222463749815,277.97465879202355,276.9910041249823,276.9910041249823,,,,,,,,,,,,,,,,,,,510,001,,,2026-03-28_20h56.20.269,encodingtask,,2025.2.4,None,2026-03-28 20h56.20.619229 +0100,
1,72,72,0,stimuli/TESTscenes/JB_1.jpg,Jungle,Tulon,stimuli/items/jungle_object_14.png,Jungle,object,sc,stimuli/integrated/jungle_a_jungle_object_14.jpg,None,0,,,,,,0,0,0,0,0,72,72,72,,,,,278.0222463749815,,,,,,,,,,,,,,,,,,,,,,,,278.0165262079099,278.0222463749815,279.9830704999622,279.9833169169724,279.9902647079434,279.9902647079434,280.97459687502123,None,0,,,280.9748066669563,280.98099629196804,282.01631824998185,281.974415167002,280.98099629196804,280.98099629196804,,,,,,,,,,,,,,,,,,,510,001,,,2026-03-28_20h56.20.269,encodingtask,,2025.2.4,None,2026-03-28 20h56.20.619229 +0100,
1,73,73,0,stimuli/TESTscenes/UA_1.jpg,Undersea,Somar,stimuli/items/undersea_animal_11.png,Undersea,animal,sc,stimuli/integrated/undersea_b_undersea_animal_11.jpg,None,0,,,,,,0,0,0,0,0,73,73,73,,,,,282.01631824998185,,,,,,,,,,,,,,,,,,,,,,,,282.01078804198187,282.01631824998185,283.99084908294026,283.990883499966,283.994813874946,283.994813874946,284.9781419169158,None,0,,,284.97823229199275,284.9908888329519,286.0132571249269,285.97429024998564,284.9908888329519,284.9908888329519,,,,,,,,,,,,,,,,,,,510,001,,,2026-03-28_20h56.20.269,encodingtask,,2025.2.4,None,2026-03-28 20h56.20.619229 +0100,
1,74,74,0,stimuli/TESTscenes/JA_1.jpg,Jungle,Negvi,stimuli/items/undersea_animal_27.png,Undersea,animal,si,stimuli/integrated/jungle_a_undersea_animal_27.jpg,None,0,,,,,,0,0,0,0,0,74,74,74,,,,,286.0132571249269,,,,,,,,,,,,,,,,,,,,,,,,286.0078749579843,286.0132571249269,287.99067462491803,287.99072087497916,287.9952039999189,287.9952039999189,288.9785598749295,None,0,,,288.9786249999888,288.99086429202,290.01749216695316,289.9744974579662,288.99086429202,288.99086429202,,,,,,,,,,,,,,,,,,,510,001,,,2026-03-28_20h56.20.269,encodingtask,,2025.2.4,None,2026-03-28 20h56.20.619229 +0100,
1,75,75,0,stimuli/TESTscenes/UA_1.jpg,Undersea,Somar,stimuli/items/jungle_object_33.png,Jungle,object,si,stimuli/integrated/undersea_b_jungle_object_33.jpg,None,0,,,,,,0,0,0,0,0,75,75,75,,,,,290.01749216695316,,,,,,,,,,,,,,,,,,,,,,,,290.01198274991475,290.01749216695316,291.99072670796886,291.9907746670069,291.995625832933,291.995625832933,292.97850445797667,None,0,,,292.9785772919422,292.9906352920225,294.0083567079855,293.97316829196643,292.9906352920225,292.9906352920225,,,,,,,,,,,,,,,,,,,510,001,,,2026-03-28_20h56.20.269,encodingtask,,2025.2.4,None,2026-03-28 20h56.20.619229 +0100,
1,76,76,0,stimuli/TESTscenes/JA_1.jpg,Jungle,Negvi,stimuli/items/jungle_animal_35.png,Jungle,animal,sc,stimuli/integrated/jungle_a_jungle_animal_35.jpg,None,0,,,,,,0,0,0,0,0,76,76,76,,,,,294.0083567079855,,,,,,,,,,,,,,,,,,,,,,,,294.0034034999553,294.0083567079855,295.99083062494174,295.99087974999566,295.995497582946,295.995497582946,296.97876074991655,None,0,,,296.9788522499148,296.99050800001714,298.01419316697866,297.9739854169311,296.99050800001714,296.99050800001714,,,,,,,,,,,,,,,,,,,510,001,,,2026-03-28_20h56.20.269,encodingtask,,2025.2.4,None,2026-03-28 20h56.20.619229 +0100,
1,77,77,0,stimuli/TESTscenes/JB_1.jpg,Jungle,Tulon,stimuli/items/undersea_animal_26.png,Undersea,animal,si,stimuli/integrated/jungle_b_undersea_animal_26.jpg,None,0,,,,,,0,0,0,0,0,77,77,77,,,,,298.01419316697866,,,,,,,,,,,,,,,,,,,,,,,,298.00889783294406,298.01419316697866,299.9905100419419,299.9905793329235,299.99536745797377,299.99536745797377,300.9781729999231,None,0,,,300.97826424997766,300.990270457929,302.01508387492504,301.9739535829285,300.990270457929,300.990270457929,,,,,,,,,,,,,,,,,,,510,001,,,2026-03-28_20h56.20.269,encodingtask,,2025.2.4,None,2026-03-28 20h56.20.619229 +0100,
1,78,78,0,stimuli/TESTscenes/UA_1.jpg,Undersea,Somar,stimuli/items/undersea_animal_3.png,Undersea,animal,sc,stimuli/integrated/undersea_a_undersea_animal_3.jpg,None,0,,,,,,0,0,0,0,0,78,78,78,,,,,302.01508387492504,,,,,,,,,,,,,,,,,,,,,,,,302.0098687079735,302.01508387492504,303.99057299993,303.990622250014,303.9953440829413,303.9953440829413,304.97887970798183,None,0,,,304.97896099998616,304.99040258291643,306.0150779170217,305.9741372499848,304.99040258291643,304.99040258291643,,,,,,,,,,,,,,,,,,,510,001,,,2026-03-28_20h56.20.269,encodingtask,,2025.2.4,None,2026-03-28 20h56.20.619229 +0100,
1,79,79,0,stimuli/TESTscenes/UB_1.jpg,Undersea,Malbow,stimuli/items/jungle_object_41.png,Jungle,object,si,stimuli/integrated/undersea_a_jungle_object_41.jpg,None,0,,,,,,0,0,0,0,0,79,79,79,,,,,306.0150779170217,,,,,,,,,,,,,,,,,,,,,,,,306.00987970794085,306.0150779170217,307.99039241694845,307.99042820802424,307.9942405829206,307.9942405829206,308.9784326249501,None,0,,,308.9785045000026,308.99055250000674,,310.18408383300994,308.99055250000674,308.99055250000674,,,,,,,,,,,,,,,,,,,510,001,,,2026-03-28_20h56.20.269,encodingtask,,2025.2.4,None,2026-03-28 20h56.20.619229 +0100,
1,0,0,0,,,,,,,,,,,,,space,14.356469082995318,None,0,0,0,0,,,,,0,0,0,0,310.2830258329632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.2132947499631,310.2136149579892,310.27116508292966,310.2830258329632,310.2830258329632,310.2830258329632,324.6944258749718,space,14.356469082995318,None,,,,,,,,510,001,,,2026-03-28_20h56.20.269,encodingtask,,2025.2.4,None,2026-03-28 20h56.20.619229 +0100,
1,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510,001,,,2026-03-28_20h56.20.269,encodingtask,,2025.2.4,None,2026-03-28 20h56.20.619229 +0100,
2,0,0,0,stimuli/TESTscenes/UB_1.jpg,Undersea,Malbow,stimuli/items/undersea_object_12.png,Undersea,object,sc,stimuli/integrated/undersea_b_undersea_object_12.jpg,None,0,,,,,,0,1,1,1,0,0,0,0,,,,,324.9066726670135,,,,,,,,,,,,,,,,,,,,,,324.69651312497444,324.6965539170196,324.77654987492133,324.9066726670135,326.7068674999755,326.70693754195236,326.71242879191414,326.71242879191414,327.6954164169729,None,0,,,327.6954921249999,327.70685704192147,328.73430212493986,328.6905660419725,327.70685704192147,327.70685704192147,,,,,,,,,,,,,,,,,,,510,001,,,2026-03-28_20h56.20.269,encodingtask,,2025.2.4,None,2026-03-28 20h56.20.619229 +0100,
2,1,1,0,stimuli/TESTscenes/UA_1.jpg,Undersea,Somar,stimuli/items/jungle_animal_12.png,Jungle,animal,si,stimuli/integrated/undersea_b_jungle_animal_12.jpg,None,0,,,,,,0,1,1,1,0,1,1,1,,,,,328.73430212493986,,,,,,,,,,,,,,,,,,,,,,,,328.72899562492967,328.73430212493986,330.70710916700773,330.7071759579703,330.71232512500137,330.71232512500137,331.7069121670211,None,0,,,331.70702533295844,331.7115942079108,332.7416525830049,332.6954944579629,,,,,,,,,,,,,,,,,,,,,510,001,,,2026-03-28_20h56.20.269,encodingtask,,2025.2.4,None,2026-03-28 20h56.20.619229 +0100,
2,2,2,0,stimuli/TESTscenes/JB_1.jpg,Jungle,Tulon,stimuli/items/undersea_animal_24.png,Undersea,animal,si,stimuli/integrated/jungle_b_undersea_animal_24.jpg,None,0,,,,,,0,1,1,1,0,2,2,2,,,,,332.7416525830049,,,,,,,,,,,,,,,,,,,,,,,,332.73629683291074,332.7416525830049,334.70694187493064,334.7069913749583,334.712069583009,334.712069583009,335.706827832968,None,0,,,335.7069097919157,335.7116847499274,336.7391900829971,336.6953477499774,,,,,,,,,,,,,,,,,,,,,510,001,,,2026-03-28_20h56.20.269,encodingtask,,2025.2.4,None,2026-03-28 20h56.20.619229 +0100,
2,3,3,0,stimuli/TESTscenes/UB_1.jpg,Undersea,Malbow,stimuli/items/undersea_animal_18.png,Undersea,animal,sc,stimuli/integrated/undersea_b_undersea_animal_18.jpg,None,0,,,,,,0,1,1,1,0,3,3,3,,,,,336.7391900829971,,,,,,,,,,,,,,,,,,,,,,,,336.7338514169678,336.7391900829971,338.7068890419323,338.7069377079606,338.71196233294904,338.71196233294904,339.69515445793513,None,0,,,339.6952169169672,339.7067702499917,340.7339837079635,340.69049266690854,339.7067702499917,339.7067702499917,,,,,,,,,,,,,,,,,,,510,001,,,2026-03-28_20h56.20.269,encodingtask,,2025.2.4,None,2026-03-28 20h56.20.619229 +0100,
2,4,4,0,stimuli/TESTscenes/JB_1.jpg,Jungle,Tulon,stimuli/items/undersea_object_23.png,Undersea,object,si,stimuli/integrated/jungle_b_undersea_object_23.jpg,None,0,,,,,,0,1,1,1,0,4,4,4,,,,,340.7339837079635,,,,,,,,,,,,,,,,,,,,,,,,340.7286762499716,340.7339837079635,342.7068293329794,342.7068784169387,342.7114918329753,342.7114918329753,343.6969915829832,None,0,,,343.69708458299283,343.7060462079244,344.7296650829958,344.69035199994687,,,,,,,,,,,,,,,,,,,,,510,001,,,2026-03-28_20h56.20.269,encodingtask,,2025.2.4,None,2026-03-28 20h56.20.619229 +0100,
2,5,5,0,stimuli/TESTscenes/JA_1.jpg,Jungle,Negvi,stimuli/items/undersea_object_32.png,Undersea,object,si,stimuli/integrated/jungle_b_undersea_object_32.jpg,None,0,,,,,,0,1,1,1,0,5,5,5,,,,,344.7296650829958,,,,,,,,,,,,,,,,,,,,,,,,344.72382158297114,344.7296650829958,346.7069307080237,346.7069752080133,346.7111723750131,346.7111723750131,347.69505337497685,None,0,,,347.6951141669415,347.7067033749772,348.72772037493996,348.6905259579653,347.7067033749772,347.7067033749772,,,,,,,,,,,,,,,,,,,510,001,,,2026-03-28_20h56.20.269,encodingtask,,2025.2.4,None,2026-03-28 20h56.20.619229 +0100,
2,6,6,0,stimuli/TESTscenes/JB_1.jpg,Jungle,Tulon,stimuli/items/undersea_animal_39.png,Undersea,animal,si,stimuli/integrated/jungle_a_undersea_animal_39.jpg,None,0,,,,,,0,1,1,1,0,6,6,6,,,,,348.72772037493996,,,,,,,,,,,,,,,,,,,,,,,,348.7223875420168,348.72772037493996,350.7068639169447,350.70690437499434,350.71073204197455,350.71073204197455,351.70701274997555,None,0,,,351.7070975829847,351.7110306249233,352.7323730419157,352.69410629197955,,,,,,,,,,,,,,,,,,,,,510,001,,,2026-03-28_20h56.20.269,encodingtask,,2025.2.4,None,2026-03-28 20h56.20.619229 +0100,
2,7,7,0,stimuli/TESTscenes/JA_1.jpg,Jungle,Negvi,stimuli/items/undersea_object_28.png,Undersea,object,si,stimuli/integrated/jungle_b_undersea_object_28.jpg,None,0,,,,,,0,1,1,1,0,7,7,7,,,,,352.7323730419157,,,,,,,,,,,,,,,,,,,,,,,,352.72699187498074,352.7323730419157,354.70685291697737,354.7070204579504,354.7114337920211,354.7114337920211,355.6949035829166,None,0,,,355.6951032920042,355.70679562492296,356.7351448329864,356.69010087498464,355.70679562492296,355.70679562492296,,,,,,,,,,,,,,,,,,,510,001,,,2026-03-28_20h56.20.269,encodingtask,,2025.2.4,None,2026-03-28 20h56.20.619229 +0100,
2,8,8,0,stimuli/TESTscenes/JB_1.jpg,Jungle,Tulon,stimuli/items/jungle_animal_34.png,Jungle,animal,sc,stimuli/integrated/jungle_b_jungle_animal_34.jpg,None,0,,,,,,0,1,1,1,0,8,8,8,,,,,356.7351448329864,,,,,,,,,,,,,,,,,,,,,,,,356.72974408301525,356.7351448329864,358.7068412079243,358.70688750001136,358.71158408292104,358.71158408292104,359.6946617079666,None,0,,,359.6947239169385,359.70660666702315,360.73150087497197,360.69031787500717,359.70660666702315,359.70660666702315,,,,,,,,,,,,,,,,,,,510,001,,,2026-03-28_20h56.20.269,encodingtask,,2025.2.4,None,2026-03-28 20h56.20.619229 +0100,
2,9,9,0,stimuli/TESTscenes/UB_1.jpg,Undersea,Malbow,stimuli/items/jungle_object_29.png,Jungle,object,si,stimuli/integrated/undersea_a_jungle_object_29.jpg,None,0,,,,,,0,1,1,1,0,9,9,9,,,,,360.73150087497197,,,,,,,,,,,,,,,,,,,,,,,,360.7260986670153,360.73150087497197,362.70687012490816,362.7069098749198,362.71063758293167,362.71063758293167,363.69456949993037,None,0,,,363.6946469579125,363.7065971669508,364.7296858750051,364.6894999999786,363.7065971669508,363.7065971669508,,,,,,,,,,,,,,,,,,,510,001,,,2026-03-28_20h56.20.269,encodingtask,,2025.2.4,None,2026-03-28 20h56.20.619229 +0100,
2,10,10,0,stimuli/TESTscenes/JB_1.jpg,Jungle,Tulon,stimuli/items/jungle_object_16.png,Jungle,object,sc,stimuli/integrated/jungle_b_jungle_object_16.jpg,None,0,,,,,,0,1,1,1,0,10,10,10,,,,,364.7296858750051,,,,,,,,,,,,,,,,,,,,,,,,364.7242627500091,364.7296858750051,366.7067113749217,366.7068450419465,366.7145426669158,366.7145426669158,367.69841208297294,None,0,,,367.6987624579342,367.7054099579109,368.734695125022,368.69031374994665,,,,,,,,,,,,,,,,,,,,,510,001,,,2026-03-28_20h56.20.269,encodingtask,,2025.2.4,None,2026-03-28 20h56.20.619229 +0100,
2,11,11,0,stimuli/TESTscenes/UB_1.jpg,Undersea,Malbow,stimuli/items/jungle_animal_5.png,Jungle,animal,si,stimuli/integrated/undersea_a_jungle_animal_5.jpg,None,0,,,,,,0,1,1,1,0,11,11,11,,,,,368.734695125022,,,,,,,,,,,,,,,,,,,,,,,,368.7292614579201,368.734695125022,370.70674504199997,370.70680087502114,370.7111727920128,370.7111727920128,371.69514404202346,None,0,,,371.6952026669169,371.70672299992293,372.7190409169998,372.6896855829982,371.70672299992293,371.70672299992293,,,,,,,,,,,,,,,,,,,510,001,,,2026-03-28_20h56.20.269,encodingtask,,2025.2.4,None,2026-03-28 20h56.20.619229 +0100,
2,12,12,0,stimuli/TESTscenes/UA_1.jpg,Undersea,Somar,stimuli/items/undersea_object_13.png,Undersea,object,sc,stimuli/integrated/undersea_b_undersea_object_13.jpg,None,0,,,,,,0,1,1,1,0,12,12,12,,,,,372.7190409169998,,,,,,,,,,,,,,,,,,,,,,,,372.7138578329468,372.7190409169998,374.70673849992454,374.7067852920154,374.7113989579957,374.7113989579957,375.6952901670011,None,0,,,375.69537141697947,375.70668270799797,376.7283995419275,376.69025400001556,375.70668270799797,375.70668270799797,,,,,,,,,,,,,,,,,,,510,001,,,2026-03-28_20h56.20.269,encodingtask,,2025.2.4,None,2026-03-28 20h56.20.619229 +0100,
2,13,13,0,stimuli/TESTscenes/UB_1.jpg,Undersea,Malbow,stimuli/items/undersea_animal_10.png,Undersea,animal,sc,stimuli/integrated/undersea_a_undersea_animal_10.jpg,None,0,,,,,,0,1,1,1,0,13,13,13,,,,,376.7283995419275,,,,,,,,,,,,,,,,,,,,,,,,376.7229684999911,376.7283995419275,378.70677237492055,378.7068140829215,378.7110453749774,378.7110453749774,379.693705416983,None,0,,,379.69378679199144,379.70659600000363,380.73114741698373,380.68999212491326,379.70659600000363,379.70659600000363,,,,,,,,,,,,,,,,,,,510,001,,,2026-03-28_20h56.20.269,encodingtask,,2025.2.4,None,2026-03-28 20h56.20.619229 +0100,
2,14,14,0,stimuli/TESTscenes/JB_1.jpg,Jungle,Tulon,stimuli/items/undersea_animal_35.png,Undersea,animal,si,stimuli/integrated/jungle_a_undersea_animal_35.jpg,None,0,,,,,,0,1,1,1,0,14,14,14,,,,,380.73114741698373,,,,,,,,,,,,,,,,,,,,,,,,380.72584949992597,380.73114741698373,382.7066493749153,382.70669720799197,382.7109394170111,382.7109394170111,383.6950283750193,None,0,,,383.69508649990894,383.7067103749141,384.72801708301995,384.6902156670112,383.7067103749141,383.7067103749141,,,,,,,,,,,,,,,,,,,510,001,,,2026-03-28_20h56.20.269,encodingtask,,2025.2.4,None,2026-03-28 20h56.20.619229 +0100,
2,15,15,0,stimuli/TESTscenes/JA_1.jpg,Jungle,Negvi,stimuli/items/undersea_animal_29.png,Undersea,animal,si,stimuli/integrated/jungle_b_undersea_animal_29.jpg,None,0,,,,,,0,1,1,1,0,15,15,15,,,,,384.72801708301995,,,,,,,,,,,,,,,,,,,,,,,,384.72278141696006,384.72801708301995,386.70665508299135,386.70670874998905,386.71122774994,386.71122774994,387.6948263749946,None,0,,,387.69489904202055,387.70642191695515,388.72853437496815,388.6901402500225,387.70642191695515,387.70642191695515,,,,,,,,,,,,,,,,,,,510,001,,,2026-03-28_20h56.20.269,encodingtask,,2025.2.4,None,2026-03-28 20h56.20.619229 +0100,
2,16,16,0,stimuli/TESTscenes/UA_1.jpg,Undersea,Somar,stimuli/items/undersea_object_14.png,Undersea,object,sc,stimuli/integrated/undersea_b_undersea_object_14.jpg,None,0,,,,,,0,1,1,1,0,16,16,16,,,,,388.72853437496815,,,,,,,,,,,,,,,,,,,,,,,,388.72319516690914,388.72853437496815,390.70679083291907,390.7068624169333,390.71222333295736,390.71222333295736,391.69515616691206,None,0,,,391.69521908299066,391.706323832972,392.7304779579863,392.68991108296905,391.706323832972,391.706323832972,,,,,,,,,,,,,,,,,,,510,001,,,2026-03-28_20h56.20.269,encodingtask,,2025.2.4,None,2026-03-28 20h56.20.619229 +0100,
