run,thisN,thisTrialN,thisRepN,scene_stimulus,scene_cat,scene_label,item_stimulus,item_cat,item_type,congruency,integrated_stimulus,key_resp_congruency.keys,key_resp_congruency.corr,key_resp_congruency.rt,key_resp_congruency.duration,runs_trial.thisRepN,runs_trial.thisTrialN,runs_trial.thisN,runs_trial.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,between_run_inst.thisRepN,between_run_inst.thisTrialN,between_run_inst.thisN,between_run_inst.thisIndex,thisRow.t,notes,get_relatedness_keys.started,get_relatedness_keys.stopped,instructions_screen.started,text_instructions.started,key_welcome.started,instructions_screen.stopped,key_welcome.keys,key_welcome.rt,key_welcome.duration,instruction_keys.started,text_keys.started,key_resp_keysInst.started,instruction_keys.stopped,key_resp_keysInst.keys,key_resp_keysInst.rt,key_resp_keysInst.duration,blank2000.started,text_2.started,text_2.stopped,blank2000.stopped,get_run_stim_list.started,get_run_stim_list.stopped,integrated_scene_presentation.started,image_integrated.started,integrated_scene_presentation.stopped,congruency_response.started,text_congruency.started,key_resp_congruency.started,congruency_response.stopped,trials.key_resp_congruency.keys,trials.key_resp_congruency.corr,blank1000.started,text_8.started,blank1000.stopped,trials.key_resp_congruency.rt,trials.key_resp_congruency.duration,text_8.stopped,text_congruency.stopped,key_resp_congruency.stopped,is_last_run.started,is_last_run.stopped,between_run_pause.started,text_run_pause.started,text_relatedness_pause.started,key_resp_next_run.started,participant,session,group,delay,date,expName,expVersion,psychopyVersion,frameRate,expStart,
1,54,54,0,stimuli/TESTscenes/UA_1.jpg,Undersea,Somar,stimuli/items/undersea_animal_5.png,Undersea,animal,sc,stimuli/integrated/undersea_b_undersea_animal_5.jpg,None,0,,,0,0,0,0,0,54,54,54,,,,,219.38811654198798,,,,,,,,,,,,,,,,,,,,,,,,219.38295624998864,219.38811654198798,220.25932870799443,220.2594067500031,220.2695887919981,220.2695887919981,221.25326970798778,None,0,221.25348600000143,221.2589107079839,222.24163591698743,,,222.27836799999932,221.2589107079839,221.2589107079839,,,,,,,314,001,,,2026-04-26_18h16.21.327,encodingtask,,2025.2.4,None,2026-04-26 18h16.21.576293 +0200,
1,55,55,0,stimuli/TESTscenes/JA_1.jpg,Jungle,Negvi,stimuli/items/undersea_animal_28.png,Undersea,animal,si,stimuli/integrated/undersea_a_undersea_animal_28.jpg,None,0,,,0,0,0,0,0,55,55,55,,,,,222.27836799999932,,,,,,,,,,,,,,,,,,,,,,,,222.27320687499014,222.27836799999932,224.25820166699123,224.25828300000285,224.26948112499667,224.26948112499667,225.25318637499004,None,0,225.2533715000027,225.25966645800509,226.24271370799397,,,227.38873895799043,225.25966645800509,225.25966645800509,,,,,,,314,001,,,2026-04-26_18h16.21.327,encodingtask,,2025.2.4,None,2026-04-26 18h16.21.576293 +0200,
1,56,56,0,stimuli/TESTscenes/UA_1.jpg,Undersea,Somar,stimuli/items/jungle_animal_1.png,Jungle,animal,si,stimuli/integrated/jungle_a_jungle_animal_1.jpg,None,0,,,0,0,0,0,0,56,56,56,,,,,227.38873895799043,,,,,,,,,,,,,,,,,,,,,,,,227.3833614999894,227.38873895799043,228.25890183300362,228.25898579199566,228.26962799998,228.26962799998,229.2533434999932,None,0,229.25352420800482,229.25957937497878,230.25344991698512,,,230.2921658330015,229.25957937497878,229.25957937497878,,,,,,,314,001,,,2026-04-26_18h16.21.327,encodingtask,,2025.2.4,None,2026-04-26 18h16.21.576293 +0200,
1,57,57,0,stimuli/TESTscenes/UB_1.jpg,Undersea,Malbow,stimuli/items/jungle_object_39.png,Jungle,object,si,stimuli/integrated/jungle_b_jungle_object_39.jpg,None,0,,,0,0,0,0,0,57,57,57,,,,,230.2921658330015,,,,,,,,,,,,,,,,,,,,,,,,230.2869744579948,230.2921658330015,232.25886387500213,232.25893162499415,232.26940583297983,232.26940583297983,233.25297674999456,None,0,233.25309433299117,233.25869679200696,234.24286812500213,,,234.27950066700578,233.25869679200696,233.25869679200696,,,,,,,314,001,,,2026-04-26_18h16.21.327,encodingtask,,2025.2.4,None,2026-04-26 18h16.21.576293 +0200,
1,58,58,0,stimuli/TESTscenes/UA_1.jpg,Undersea,Somar,stimuli/items/jungle_animal_17.png,Jungle,animal,si,stimuli/integrated/jungle_b_jungle_animal_17.jpg,None,0,,,0,0,0,0,0,58,58,58,,,,,234.27950066700578,,,,,,,,,,,,,,,,,,,,,,,,234.27433637500508,234.27950066700578,236.2580995830067,236.2581769170065,236.2693501249887,236.2693501249887,237.2529444170068,None,0,237.25305729199317,237.2580477919837,238.24128529199515,,,238.27824204199715,237.2580477919837,237.2580477919837,,,,,,,314,001,,,2026-04-26_18h16.21.327,encodingtask,,2025.2.4,None,2026-04-26 18h16.21.576293 +0200,
1,59,59,0,stimuli/TESTscenes/JB_1.jpg,Jungle,Tulon,stimuli/items/jungle_animal_3.png,Jungle,animal,sc,stimuli/integrated/jungle_b_jungle_animal_3.jpg,None,0,,,0,0,0,0,0,59,59,59,,,,,238.27824204199715,,,,,,,,,,,,,,,,,,,,,,,,238.27298725000583,238.27824204199715,240.25802562499302,240.25810329199885,240.26942404199508,240.26942404199508,241.25312158299494,None,0,241.25327449999168,241.2590913749882,242.25305504200514,,,243.2455109169823,241.2590913749882,241.2590913749882,,,,,,,314,001,,,2026-04-26_18h16.21.327,encodingtask,,2025.2.4,None,2026-04-26 18h16.21.576293 +0200,
1,60,60,0,stimuli/TESTscenes/UB_1.jpg,Undersea,Malbow,stimuli/items/undersea_animal_4.png,Undersea,animal,sc,stimuli/integrated/undersea_b_undersea_animal_4.jpg,None,0,,,0,0,0,0,0,60,60,60,,,,,243.2455109169823,,,,,,,,,,,,,,,,,,,,,,,,243.2399743749993,243.2455109169823,244.2587269579817,244.2588048329926,244.26932824999676,244.26932824999676,245.25294891698286,None,0,245.25306329198065,245.2583239999949,246.24254995799856,,,247.20927416699124,245.2583239999949,245.2583239999949,,,,,,,314,001,,,2026-04-26_18h16.21.327,encodingtask,,2025.2.4,None,2026-04-26 18h16.21.576293 +0200,
1,61,61,0,stimuli/TESTscenes/JB_1.jpg,Jungle,Tulon,stimuli/items/jungle_animal_19.png,Jungle,animal,sc,stimuli/integrated/jungle_a_jungle_animal_19.jpg,None,0,,,0,0,0,0,0,61,61,61,,,,,247.20927416699124,,,,,,,,,,,,,,,,,,,,,,,,247.2036988750042,247.20927416699124,248.25868237498798,248.25875966699095,248.2692681250046,248.2692681250046,249.2529311249964,None,0,249.25315158299054,249.25940099998843,250.24254720800673,,,251.39133862499148,249.25940099998843,249.25940099998843,,,,,,,314,001,,,2026-04-26_18h16.21.327,encodingtask,,2025.2.4,None,2026-04-26 18h16.21.576293 +0200,
1,62,62,0,stimuli/TESTscenes/UB_1.jpg,Undersea,Malbow,stimuli/items/jungle_object_21.png,Jungle,object,si,stimuli/integrated/jungle_a_jungle_object_21.jpg,None,0,,,0,0,0,0,0,62,62,62,,,,,251.39133862499148,,,,,,,,,,,,,,,,,,,,,,,,251.3852314579999,251.39133862499148,252.2581987500016,252.25827600000775,252.26824283300084,252.26824283300084,253.2531345830066,None,0,253.2532984999998,253.25926545800758,254.25333587499335,,,254.2927576249931,253.25926545800758,253.25926545800758,,,,,,,314,001,,,2026-04-26_18h16.21.327,encodingtask,,2025.2.4,None,2026-04-26 18h16.21.576293 +0200,
1,63,63,0,stimuli/TESTscenes/JB_1.jpg,Jungle,Tulon,stimuli/items/undersea_object_4.png,Undersea,object,si,stimuli/integrated/undersea_b_undersea_object_4.jpg,None,0,,,0,0,0,0,0,63,63,63,,,,,254.2927576249931,,,,,,,,,,,,,,,,,,,,,,,,254.28707950000535,254.2927576249931,256.2588773749885,256.2589491670078,256.2694985829876,256.2694985829876,257.25312591699185,None,0,257.25324154199916,257.25936062500114,258.24252429199987,,,259.35680170799606,257.25936062500114,257.25936062500114,,,,,,,314,001,,,2026-04-26_18h16.21.327,encodingtask,,2025.2.4,None,2026-04-26 18h16.21.576293 +0200,
1,64,64,0,stimuli/TESTscenes/UB_1.jpg,Undersea,Malbow,stimuli/items/jungle_animal_44.png,Jungle,animal,si,stimuli/integrated/jungle_b_jungle_animal_44.jpg,None,0,,,0,0,0,0,0,64,64,64,,,,,259.35680170799606,,,,,,,,,,,,,,,,,,,,,,,,259.35113674998865,259.35680170799606,260.25835316698067,260.2584279169969,260.2694681669818,260.2694681669818,261.2532051249873,None,0,261.25337916699937,261.2594069579791,262.2530614580028,,,263.3530960829812,261.2594069579791,261.2594069579791,,,,,,,314,001,,,2026-04-26_18h16.21.327,encodingtask,,2025.2.4,None,2026-04-26 18h16.21.576293 +0200,
1,65,65,0,stimuli/TESTscenes/JB_1.jpg,Jungle,Tulon,stimuli/items/undersea_animal_27.png,Undersea,animal,si,stimuli/integrated/undersea_b_undersea_animal_27.jpg,None,0,,,0,0,0,0,0,65,65,65,,,,,263.3530960829812,,,,,,,,,,,,,,,,,,,,,,,,263.3475231670018,263.3530960829812,264.2592374999949,264.25931808300084,264.2692796670017,264.2692796670017,265.2529250420048,None,0,265.2530629999819,265.25909345800756,266.2425137079845,,,266.2799786249816,265.25909345800756,265.25909345800756,,,,,,,314,001,,,2026-04-26_18h16.21.327,encodingtask,,2025.2.4,None,2026-04-26 18h16.21.576293 +0200,
1,66,66,0,stimuli/TESTscenes/UA_1.jpg,Undersea,Somar,stimuli/items/undersea_animal_7.png,Undersea,animal,sc,stimuli/integrated/undersea_a_undersea_animal_7.jpg,None,0,,,0,0,0,0,0,66,66,66,,,,,266.2799786249816,,,,,,,,,,,,,,,,,,,,,,,,266.27470462498604,266.2799786249816,268.25833933299873,268.2584097079816,268.2691019999911,268.2691019999911,269.25272929199855,None,0,269.2528556250036,269.2579592919792,270.2409697919793,,,271.302355916996,269.2579592919792,269.2579592919792,,,,,,,314,001,,,2026-04-26_18h16.21.327,encodingtask,,2025.2.4,None,2026-04-26 18h16.21.576293 +0200,
1,67,67,0,stimuli/TESTscenes/JA_1.jpg,Jungle,Negvi,stimuli/items/undersea_object_5.png,Undersea,object,si,stimuli/integrated/undersea_b_undersea_object_5.jpg,None,0,,,0,0,0,0,0,67,67,67,,,,,271.302355916996,,,,,,,,,,,,,,,,,,,,,,,,271.2969240419916,271.302355916996,272.25845783299883,272.2585329579888,272.26938549999613,272.26938549999613,273.2528453329869,None,0,273.25298879199545,273.25879812499625,274.2528506249946,,,275.232251666981,273.25879812499625,273.25879812499625,,,,,,,314,001,,,2026-04-26_18h16.21.327,encodingtask,,2025.2.4,None,2026-04-26 18h16.21.576293 +0200,
1,68,68,0,stimuli/TESTscenes/UA_1.jpg,Undersea,Somar,stimuli/items/jungle_object_28.png,Jungle,object,si,stimuli/integrated/jungle_b_jungle_object_28.jpg,None,0,,,0,0,0,0,0,68,68,68,,,,,275.232251666981,,,,,,,,,,,,,,,,,,,,,,,,275.2268416250008,275.232251666981,276.2585652080015,276.25863900000695,276.26908537498093,276.26908537498093,277.25305870798184,None,0,277.2531537080067,277.25861912500113,278.2416689579841,,,279.31779583299067,277.25861912500113,277.25861912500113,,,,,,,314,001,,,2026-04-26_18h16.21.327,encodingtask,,2025.2.4,None,2026-04-26 18h16.21.576293 +0200,
1,69,69,0,stimuli/TESTscenes/JB_1.jpg,Jungle,Tulon,stimuli/items/undersea_object_25.png,Undersea,object,si,stimuli/integrated/undersea_a_undersea_object_25.jpg,None,0,,,0,0,0,0,0,69,69,69,,,,,279.31779583299067,,,,,,,,,,,,,,,,,,,,,,,,279.3124169999792,279.31779583299067,280.25923991698073,280.25932708298205,280.26933812498464,280.26933812498464,281.25274170798366,None,0,281.25285774999065,281.25851933300146,282.24237633298617,,,282.27907933300594,281.25851933300146,281.25851933300146,,,,,,,314,001,,,2026-04-26_18h16.21.327,encodingtask,,2025.2.4,None,2026-04-26 18h16.21.576293 +0200,
1,70,70,0,stimuli/TESTscenes/UA_1.jpg,Undersea,Somar,stimuli/items/undersea_animal_36.png,Undersea,animal,sc,stimuli/integrated/undersea_a_undersea_animal_36.jpg,None,0,,,0,0,0,0,0,70,70,70,,,,,282.27907933300594,,,,,,,,,,,,,,,,,,,,,,,,282.2737250000064,282.27907933300594,284.2582356669882,284.25831779200234,284.2690305419965,284.2690305419965,285.2526972919877,None,0,285.25284541698056,285.258905374998,286.2527125419874,,,287.2075427079981,285.258905374998,285.258905374998,,,,,,,314,001,,,2026-04-26_18h16.21.327,encodingtask,,2025.2.4,None,2026-04-26 18h16.21.576293 +0200,
1,71,71,0,stimuli/TESTscenes/JB_1.jpg,Jungle,Tulon,stimuli/items/undersea_animal_11.png,Undersea,animal,si,stimuli/integrated/undersea_a_undersea_animal_11.jpg,None,0,,,0,0,0,0,0,71,71,71,,,,,287.2075427079981,,,,,,,,,,,,,,,,,,,,,,,,287.2020189999894,287.2075427079981,288.2589733749919,288.2590542079997,288.26908620799077,288.26908620799077,289.2526951250038,None,0,289.2528774999955,289.25868783300393,290.24203983298503,,,291.3252102499828,289.25868783300393,289.25868783300393,,,,,,,314,001,,,2026-04-26_18h16.21.327,encodingtask,,2025.2.4,None,2026-04-26 18h16.21.576293 +0200,
1,72,72,0,stimuli/TESTscenes/UA_1.jpg,Undersea,Somar,stimuli/items/undersea_animal_40.png,Undersea,animal,sc,stimuli/integrated/undersea_b_undersea_animal_40.jpg,None,0,,,0,0,0,0,0,72,72,72,,,,,291.3252102499828,,,,,,,,,,,,,,,,,,,,,,,,291.31966333297896,291.3252102499828,292.2575633749948,292.2576512079977,292.2690015419794,292.2690015419794,293.25259604200255,None,0,293.25271387500106,293.25843941699713,294.25283887499245,,,295.3890294999874,293.25843941699713,293.25843941699713,,,,,,,314,001,,,2026-04-26_18h16.21.327,encodingtask,,2025.2.4,None,2026-04-26 18h16.21.576293 +0200,
1,73,73,0,stimuli/TESTscenes/UB_1.jpg,Undersea,Malbow,stimuli/items/undersea_animal_38.png,Undersea,animal,sc,stimuli/integrated/undersea_b_undersea_animal_38.jpg,None,0,,,0,0,0,0,0,73,73,73,,,,,295.3890294999874,,,,,,,,,,,,,,,,,,,,,,,,295.3834850419953,295.3890294999874,296.25835237500723,296.2584277080023,296.2689921249985,296.2689921249985,297.25261545798276,None,0,297.2527398329985,297.2582983330067,298.2411758749804,,,299.2995391669974,297.2582983330067,297.2582983330067,,,,,,,314,001,,,2026-04-26_18h16.21.327,encodingtask,,2025.2.4,None,2026-04-26 18h16.21.576293 +0200,
1,74,74,0,stimuli/TESTscenes/UA_1.jpg,Undersea,Somar,stimuli/items/jungle_object_31.png,Jungle,object,si,stimuli/integrated/jungle_a_jungle_object_31.jpg,None,0,,,0,0,0,0,0,74,74,74,,,,,299.2995391669974,,,,,,,,,,,,,,,,,,,,,,,,299.2942592079926,299.2995391669974,300.259213332989,300.25929241700214,300.2688127500005,300.2688127500005,301.2526547499874,None,0,301.2527687079855,301.2583881249884,302.2419986249879,,,303.3271893329802,301.2583881249884,301.2583881249884,,,,,,,314,001,,,2026-04-26_18h16.21.327,encodingtask,,2025.2.4,None,2026-04-26 18h16.21.576293 +0200,
1,75,75,0,stimuli/TESTscenes/JA_1.jpg,Jungle,Negvi,stimuli/items/undersea_animal_19.png,Undersea,animal,si,stimuli/integrated/undersea_b_undersea_animal_19.jpg,None,0,,,0,0,0,0,0,75,75,75,,,,,303.3271893329802,,,,,,,,,,,,,,,,,,,,,,,,303.32185924999067,303.3271893329802,304.2582534170069,304.25833287500427,304.26884141698247,304.26884141698247,305.25232808300643,None,0,305.25243741698796,305.25684591699974,306.2413790419814,,,307.2695013329794,305.25684591699974,305.25684591699974,,,,,,,314,001,,,2026-04-26_18h16.21.327,encodingtask,,2025.2.4,None,2026-04-26 18h16.21.576293 +0200,
1,76,76,0,stimuli/TESTscenes/JB_1.jpg,Jungle,Tulon,stimuli/items/undersea_object_7.png,Undersea,object,si,stimuli/integrated/undersea_b_undersea_object_7.jpg,None,0,,,0,0,0,0,0,76,76,76,,,,,307.2695013329794,,,,,,,,,,,,,,,,,,,,,,,,307.2639829579857,307.2695013329794,308.2573319579824,308.2574064169894,308.2691195420048,308.2691195420048,309.25246104199323,None,0,309.25259708298836,309.25777966697933,310.2420310419984,,,311.49799287499627,309.25777966697933,309.25777966697933,,,,,,,314,001,,,2026-04-26_18h16.21.327,encodingtask,,2025.2.4,None,2026-04-26 18h16.21.576293 +0200,
1,77,77,0,stimuli/TESTscenes/UB_1.jpg,Undersea,Malbow,stimuli/items/undersea_animal_6.png,Undersea,animal,sc,stimuli/integrated/undersea_b_undersea_animal_6.jpg,None,0,,,0,0,0,0,0,77,77,77,,,,,311.49799287499627,,,,,,,,,,,,,,,,,,,,,,,,311.4815423330001,311.49799287499627,312.2582246249949,312.25831083298544,312.2688309579971,312.2688309579971,313.25264012499247,None,0,313.2528636250063,313.25900370799354,314.24191941699246,,,315.3542193750036,313.25900370799354,313.25900370799354,,,,,,,314,001,,,2026-04-26_18h16.21.327,encodingtask,,2025.2.4,None,2026-04-26 18h16.21.576293 +0200,
1,78,78,0,stimuli/TESTscenes/UA_1.jpg,Undersea,Somar,stimuli/items/undersea_object_9.png,Undersea,object,sc,stimuli/integrated/undersea_a_undersea_object_9.jpg,None,0,,,0,0,0,0,0,78,78,78,,,,,315.3542193750036,,,,,,,,,,,,,,,,,,,,,,,,315.34863808299997,315.3542193750036,316.25847716699354,316.2585542500019,316.26905133298715,316.26905133298715,317.2528063750069,None,0,317.25293587500346,317.2587080829835,318.24208191700745,,,319.31206387499697,317.2587080829835,317.2587080829835,,,,,,,314,001,,,2026-04-26_18h16.21.327,encodingtask,,2025.2.4,None,2026-04-26 18h16.21.576293 +0200,
1,79,79,0,stimuli/TESTscenes/UB_1.jpg,Undersea,Malbow,stimuli/items/jungle_animal_11.png,Jungle,animal,si,stimuli/integrated/jungle_a_jungle_animal_11.jpg,None,0,,,0,0,0,0,0,79,79,79,,,,,319.31206387499697,,,,,,,,,,,,,,,,,,,,,,,,319.30659066699445,319.31206387499697,320.2580270830076,320.2581055419869,320.26894849998644,320.26894849998644,321.25238079199335,None,0,321.25249745798646,321.2581934579939,322.24214237500564,,,322.2830648329982,321.2581934579939,321.2581934579939,,,,,,,314,001,,,2026-04-26_18h16.21.327,encodingtask,,2025.2.4,None,2026-04-26 18h16.21.576293 +0200,
,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,322.2830648329982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.26053458297974,322.26064100000076,322.2757311250025,322.2830648329982,322.2830648329982,322.2830648329982,,,,,,,,,,,
