scene_stimulus,scene_label,scene_img,correct_key,thisN,thisTrialN,thisRepN,conditionFile,scene_image,scene_name,scene_present,spaceKey.keys,spaceKey.rt,spaceKey.duration,group,Image1,Image2,Image3,scene_name_showALL,key_p1_2.keys,key_p1_2.rt,key_p1_2.duration,scene_name_p2,key_part2.keys,key_part2.corr,key_part2.rt,key_part2.duration,qst_num,question,options,correct_answer,label_current,scene_left,scene_right,key_rate_2.keys,key_rate_2.corr,key_rate_2.rt,key_rate_2.duration,key_question_2.keys,key_question_2.corr,key_question_2.rt,key_question_2.duration,key_sceneLearn.keys,key_sceneLearn.rt,key_sceneLearn.duration,scene_label_loader.thisRepN,scene_label_loader.thisTrialN,scene_label_loader.thisN,scene_label_loader.thisIndex,groups_loop.thisRepN,groups_loop.thisTrialN,groups_loop.thisN,groups_loop.thisIndex,trials_loop.thisRepN,trials_loop.thisTrialN,trials_loop.thisN,trials_loop.thisIndex,groups_loop_p1_2.thisRepN,groups_loop_p1_2.thisTrialN,groups_loop_p1_2.thisN,groups_loop_p1_2.thisIndex,part2_loop.thisRepN,part2_loop.thisTrialN,part2_loop.thisN,part2_loop.thisIndex,p3_scene_loop.thisRepN,p3_scene_loop.thisTrialN,p3_scene_loop.thisN,p3_scene_loop.thisIndex,p3_vis_loop.thisRepN,p3_vis_loop.thisTrialN,p3_vis_loop.thisN,p3_vis_loop.thisIndex,skip_loop.thisRepN,skip_loop.thisTrialN,skip_loop.thisN,skip_loop.thisIndex,loop_msg.thisRepN,loop_msg.thisTrialN,loop_msg.thisN,loop_msg.thisIndex,thisRow.t,notes,instructions_overall.started,text_instructions.started,key_welcome.started,instructions_overall.stopped,key_welcome.keys,key_welcome.rt,key_welcome.duration,scene_label_2.started,scene_label_2.stopped,p1_instruction.started,txt_insturctions_p1.started,key_instructions_p1.started,p1_instruction.stopped,key_instructions_p1.keys,key_instructions_p1.rt,key_instructions_p1.duration,p1.started,trial_image.started,scene_name_part1.started,text_scenename.started,txt_memorize.started,spaceKey.started,p1.stopped,trials_loop.spaceKey.keys,trials_loop.spaceKey.rt,trials_loop.spaceKey.duration,p1_2_instructions.started,text_p1_2_instructions.started,key_p1_2_instructions.started,p1_2_instructions.stopped,key_p1_2_instructions.keys,key_p1_2_instructions.rt,key_p1_2_instructions.duration,p1_2_showALL_2.started,image_left.started,image_center.started,image_right.started,key_p1_2.started,txt_scenename_showALL.started,p1_2_showALL_2.stopped,groups_loop_p1_2.key_p1_2.keys,groups_loop_p1_2.key_p1_2.rt,groups_loop_p1_2.key_p1_2.duration,p1_3_instructions_wide.started,text_instructions_p1_3.started,key_instructions_p1_3.started,p1_3_instructions_wide.stopped,key_instructions_p1_3.keys,key_instructions_p1_3.rt,key_instructions_p1_3.duration,p1_compare.started,img1.started,img2.started,img3.started,img4.started,label1.started,label2.started,label3.started,label4.started,key_p1_compare.started,p1_compare.stopped,key_p1_compare.keys,key_p1_compare.rt,key_p1_compare.duration,p1_3_instructions_close.started,text_instructions_p1.started,key_instructions_p1_4.started,p1_3_instructions_close.stopped,key_instructions_p1_4.keys,key_instructions_p1_4.rt,key_instructions_p1_4.duration,p1_compare_2.started,img1_2.started,img2_2.started,img3_2.started,img4_2.started,label1_2.started,label2_2.started,label3_2.started,label4_2.started,key_p1_compare_2.started,p1_compare_2.stopped,key_p1_compare_2.keys,key_p1_compare_2.rt,key_p1_compare_2.duration,p2_instructions.started,text_instructions_part2.started,key_resp.started,p2_instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,p2.started,scene_part2.started,p2.stopped,part2_question.started,text_part2_question.started,key_part2.started,part2_question.stopped,part2_loop.key_part2.keys,part2_loop.key_part2.corr,part2_loop.key_part2.rt,part2_loop.key_part2.duration,part2_feedback.started,text_part2_feedback.started,part2_feedback.stopped,text_part2_feedback.stopped,part3_instructions_2.started,text_part3_instructions_2.started,key_part3_instructions_2.started,part3_instructions_2.stopped,key_part3_instructions_2.keys,key_part3_instructions_2.rt,key_part3_instructions_2.duration,p3_reset_vis_vars.started,p3_reset_vis_vars.stopped,p3_skip_answered_questions.started,p3_skip_answered_questions.stopped,p3_blank1000.started,text.started,p3_blank1000.stopped,p3_visualize.started,text_p3_visualize.started,textbox_scene_name_2.started,p3_visualize.stopped,p3_rate.started,text_rate_2.started,key_rate_2.started,p3_rate.stopped,p3_vis_loop.key_rate_2.keys,p3_vis_loop.key_rate_2.corr,p3_vis_loop.key_rate_2.rt,p3_vis_loop.key_rate_2.duration,p3_question.started,text_question_2.started,text_option_2.started,key_question_2.started,text_5.started,p3_question.stopped,p3_vis_loop.key_question_2.keys,p3_vis_loop.key_question_2.corr,p3_vis_loop.key_question_2.rt,p3_vis_loop.key_question_2.duration,text.stopped,text_p3_visualize.stopped,textbox_scene_name_2.stopped,p3_correct_msg.started,text_next_scene_2.started,text_next_scene_2.stopped,p3_correct_msg.stopped,p3_study_again.started,study_scene_left.started,study_scene_right.started,study_name1_2.started,key_sceneLearn.started,text_6.started,text_7.started,p3_study_again.stopped,skip_loop.key_sceneLearn.keys,skip_loop.key_sceneLearn.rt,skip_loop.key_sceneLearn.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,3,3,0,scenes_group2.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315,001,2026-04-26_16h16.00.864,TEST_training_task,,2025.2.4,118.50529368281379,2026-04-26 16h16.02.014236 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.41645808299654,72.42701558300178,72.42701558300178,75.39631666601053,space,2.9586069579818286,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315,001,2026-04-26_16h16.00.864,TEST_training_task,,2025.2.4,118.50529368281379,2026-04-26 16h16.02.014236 +0200,
,,,,0,0,0,,,,,,,,UB,stimuli/TESTscenes/UB_1.jpg,stimuli/TESTscenes/UB_2.jpg,stimuli/TESTscenes/UB_3.jpg,scene_UB_lbl,space,1.927012916014064,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,,,,,,,,,75.49332162499195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.4856541659974,75.49332162499195,75.49332162499195,75.49332162499195,75.49332162499195,75.49332162499195,77.42996449998464,space,1.927012916014064,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315,001,2026-04-26_16h16.00.864,TEST_training_task,,2025.2.4,118.50529368281379,2026-04-26 16h16.02.014236 +0200,
,,,,1,1,0,,,,,,,,UA,stimuli/TESTscenes/UA_1.jpg,stimuli/TESTscenes/UA_2.jpg,stimuli/TESTscenes/UA_3.jpg,scene_UA_lbl,space,1.8514400419953745,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,,,,,,,,,,,,,,,,,,,,,77.48509100000956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.4765719579882,77.48509100000956,77.48509100000956,77.48509100000956,77.48509100000956,77.48509100000956,79.34667091598385,space,1.8514400419953745,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315,001,2026-04-26_16h16.00.864,TEST_training_task,,2025.2.4,118.50529368281379,2026-04-26 16h16.02.014236 +0200,
,,,,2,2,0,,,,,,,,JA,stimuli/TESTscenes/JA_1.jpg,stimuli/TESTscenes/JA_2.jpg,stimuli/TESTscenes/JA_3.jpg,scene_JA_lbl,space,2.0352076240233146,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,0,,,,,,,,,,,,,,,,,,,,,79.40623979098746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.39769499999238,79.40623979098746,79.40623979098746,79.40623979098746,79.40623979098746,79.40623979098746,81.44700566600659,space,2.0352076240233146,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315,001,2026-04-26_16h16.00.864,TEST_training_task,,2025.2.4,118.50529368281379,2026-04-26 16h16.02.014236 +0200,
,,,,3,3,0,,,,,,,,JB,stimuli/TESTscenes/JB_1.jpg,stimuli/TESTscenes/JB_2.jpg,stimuli/TESTscenes/JB_3.jpg,scene_JB_lbl,space,1.5537087910051923,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,1,,,,,,,,,,,,,,,,,,,,,81.51073924999218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.5020424159884,81.51073924999218,81.51073924999218,81.51073924999218,81.51073924999218,81.51073924999218,83.0699330829957,space,1.5537087910051923,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315,001,2026-04-26_16h16.00.864,TEST_training_task,,2025.2.4,118.50529368281379,2026-04-26 16h16.02.014236 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.07016312499763,83.08158220798941,83.08158220798941,83.94714454098721,space,0.8587426240264904,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315,001,2026-04-26_16h16.00.864,TEST_training_task,,2025.2.4,118.50529368281379,2026-04-26 16h16.02.014236 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.02023258298868,84.03026354100439,84.03026354100439,84.03026354100439,84.03026354100439,84.03026354100439,84.03026354100439,84.03026354100439,84.03026354100439,84.03026354100439,84.64654629098368,space,0.6100714989879634,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315,001,2026-04-26_16h16.00.864,TEST_training_task,,2025.2.4,118.50529368281379,2026-04-26 16h16.02.014236 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.64664200000698,84.65558849999798,84.65558849999798,85.246508790995,space,0.5868594579806086,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315,001,2026-04-26_16h16.00.864,TEST_training_task,,2025.2.4,118.50529368281379,2026-04-26 16h16.02.014236 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.32431329099927,85.33555841600173,85.33555841600173,85.33555841600173,85.33555841600173,85.33555841600173,85.33555841600173,85.33555841600173,85.33555841600173,85.33555841600173,92.71291404101066,space,7.374457416008227,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315,001,2026-04-26_16h16.00.864,TEST_training_task,,2025.2.4,118.50529368281379,2026-04-26 16h16.02.014236 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.71300783299375,92.72208270800184,92.72208270800184,93.61300958300126,space,0.8866308330034371,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315,001,2026-04-26_16h16.00.864,TEST_training_task,,2025.2.4,118.50529368281379,2026-04-26 16h16.02.014236 +0200,
,,,2,0,0,0,,TESTstimuli/TESTscenes/JB_2.jpg,,,,,,,,,,,,,,Malbow,2,1,1.3428410830092616,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4,,,,,,,,,,,,,,,,,93.94460987500497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.93657137500122,93.94460987500497,94.61847600000328,94.62836058301036,94.63479554100195,94.63479554100195,95.98036679098732,2,1,1.3428410830092616,None,95.984990500001,95.99640254100086,96.9845902500092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315,001,2026-04-26_16h16.00.864,TEST_training_task,,2025.2.4,118.50529368281379,2026-04-26 16h16.02.014236 +0200,
,,,3,1,1,0,,TESTstimuli/TESTscenes/UA_2.jpg,,,,,,,,,,,,,,Negvi,3,1,0.5671241249947343,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,7,,,,,,,,,,,,,,,,,97.01280283299275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.0078942909895,97.01280283299275,97.9843757909839,97.98450370799401,97.9952937909984,97.9952937909984,98.56877283300855,3,1,0.5671241249947343,None,98.56893087498611,98.58048437500838,99.56780295798671,99.59424366601161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315,001,2026-04-26_16h16.00.864,TEST_training_task,,2025.2.4,118.50529368281379,2026-04-26 16h16.02.014236 +0200,
,,,1,2,2,0,,TESTstimuli/TESTscenes/JA_3.jpg,,,,,,,,,,,,,,Tulon,1,1,1.0370437490055338,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,99.59424366601161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.58937524998328,99.59424366601161,100.57858558298904,100.57870333298342,100.5843270829937,100.5843270829937,101.6295582499879,1,1,1.0370437490055338,None,101.62974249999388,101.63871429100982,102.62838433298748,102.65393108298304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315,001,2026-04-26_16h16.00.864,TEST_training_task,,2025.2.4,118.50529368281379,2026-04-26 16h16.02.014236 +0200,
,,,3,3,3,0,,TESTstimuli/TESTscenes/UA_3.jpg,,,,,,,,,,,,,,Negvi,3,1,0.7765032079769298,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,8,,,,,,,,,,,,,,,,,102.65393108298304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.64858420798555,102.65393108298304,103.63413129100809,103.63426670798799,103.64481266599614,103.64481266599614,104.43038995799725,3,1,0.7765032079769298,None,104.43062504098634,104.4422137500078,105.4286419999844,105.45491479098564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315,001,2026-04-26_16h16.00.864,TEST_training_task,,2025.2.4,118.50529368281379,2026-04-26 16h16.02.014236 +0200,
,,,4,4,4,0,,TESTstimuli/TESTscenes/UB_2.jpg,,,,,,,,,,,,,,Somar,4,1,1.962663332989905,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,10,,,,,,,,,,,,,,,,,105.45491479098564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.4498971659923,105.45491479098564,106.43518770800438,106.43530708301114,106.4446341659932,106.4446341659932,108.41356074999203,4,1,1.962663332989905,None,108.41746224998496,108.42852291598683,109.41212554098456,109.42073329098639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315,001,2026-04-26_16h16.00.864,TEST_training_task,,2025.2.4,118.50529368281379,2026-04-26 16h16.02.014236 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.41246070800116,109.42073329098639,109.42073329098639,115.51376220799284,space,6.086434791999636,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315,001,2026-04-26_16h16.00.864,TEST_training_task,,2025.2.4,118.50529368281379,2026-04-26 16h16.02.014236 +0200,
,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,What was the dominant ground texture throughout the scene?,"1. Green grass
2. Fallen leaves
3. Thick green moss
4. Shrubs and dirt",3,Tulon,stimuli/TESTscenes/JB_1.jpg,stimuli/TESTscenes/JB_2.jpg,3,0,0.8176419990195427,None,3,1,3.181349540973315,None,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,115.59176666600979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.51507858300465,115.51517383300234,115.57073674999992,115.57079900000826,115.57081966599799,115.59176666600979,116.57844466599636,116.61521950000315,116.62743220798438,116.62743220798438,120.57740791598917,120.57745091599645,120.58234070800245,120.58234070800245,121.41170024999883,3,0,0.8176419990195427,None,121.42805670798407,121.43849937498453,121.43849937498453,0.016272416978608817,121.43849937498453,124.61271962500177,3,1,3.181349540973315,None,,,,,,,,,,,,,,,,,,,315,001,2026-04-26_16h16.00.864,TEST_training_task,,2025.2.4,118.50529368281379,2026-04-26 16h16.02.014236 +0200,
,,,,1,1,0,,,,,,,,,,,,,,,,,,,,,1,"Were there flowers in this jungle? If yes, which color?","1. Yes, purple
2. Yes, red
3. No",3,Tulon,stimuli/TESTscenes/JB_1.jpg,stimuli/TESTscenes/JB_2.jpg,3,0,1.361996416002512,None,3,1,1.174222791014472,None,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,,,,,,,,,124.6740208749834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.6680137499934,124.66808058301103,124.66810337500647,124.6740208749834,125.66196854101145,125.66342091601109,125.67432324998663,125.67432324998663,129.66149479098385,129.66152979098842,129.66506475000642,129.66506475000642,131.03007329101092,3,0,1.361996416002512,None,131.04230095801177,131.0510465829866,131.0510465829866,0.012083332985639572,131.0510465829866,132.2185899160104,3,1,1.174222791014472,None,125.67432324998663,129.66506475000642,129.66506475000642,,,,,,,,,,,,,,,,315,001,2026-04-26_16h16.00.864,TEST_training_task,,2025.2.4,118.50529368281379,2026-04-26 16h16.02.014236 +0200,
,,,,2,2,0,,,,,,,,,,,,,,,,,,,,,3,What type of vegetation was most visually prominent?,"1. Wide wing-like trees and green leaves
2.Tall trees with vines and moss
3. Bright tropical flowers and open palm trees",2,Tulon,stimuli/TESTscenes/JB_1.jpg,stimuli/TESTscenes/JB_2.jpg,3,0,0.8802579159964807,None,2,1,1.0263121659809258,None,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,2,3,,,,,,,,,132.27680991598754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.27024725000956,132.27031687498675,132.2703392909898,132.27680991598754,133.26181125000585,133.26355208299356,133.2742343749851,133.2742343749851,137.26148483299767,137.26151941600256,137.26502370799426,137.26502370799426,138.1514658750093,3,0,0.8802579159964807,None,138.1665426660038,138.17484020799748,138.17484020799748,0.015009624999947846,138.17484020799748,139.195986250008,2,1,1.0263121659809258,None,133.2742343749851,137.26502370799426,137.26502370799426,,,,,,,,,,,,,,,,315,001,2026-04-26_16h16.00.864,TEST_training_task,,2025.2.4,118.50529368281379,2026-04-26 16h16.02.014236 +0200,
,,,,3,3,0,,,,,,,,,,,,,,,,,,,,,2,What atmospheric condition defined the scene?,"1. Foggy and misty
2. Bright sunlight
3. Partly cloudy",1,Tulon,stimuli/TESTscenes/JB_1.jpg,stimuli/TESTscenes/JB_2.jpg,3,0,0.6877734169829637,None,1,1,1.327695040992694,None,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3,3,2,,,,,,,,,139.2522747500043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.24582358298358,139.24590391598758,139.24592754099285,139.2522747500043,140.2449617079983,140.24625441600801,140.2570190409897,140.2570190409897,144.24483824998606,144.2448850410001,144.24839062499814,144.24839062499814,144.94661579100648,3,0,0.6877734169829637,None,144.95943966601044,144.96775666601025,144.96775666601025,0.012653957994189113,144.96775666601025,146.29636845798814,1,1,1.327695040992694,None,140.2570190409897,144.24839062499814,144.24839062499814,,,,,,,,,,,,,,,,315,001,2026-04-26_16h16.00.864,TEST_training_task,,2025.2.4,118.50529368281379,2026-04-26 16h16.02.014236 +0200,
,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,0,0,0,146.31156208299217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.3029145830078,146.31156208299217,148.34926183300558,148.29500462498982,,,,,,,,,,,,315,001,2026-04-26_16h16.00.864,TEST_training_task,,2025.2.4,118.50529368281379,2026-04-26 16h16.02.014236 +0200,
,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315,001,2026-04-26_16h16.00.864,TEST_training_task,,2025.2.4,118.50529368281379,2026-04-26 16h16.02.014236 +0200,
,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,What material primarily covered the ground?,"1. Fine white sand
2. Pebbles and small rocks
3. Flat stone slabs",2,Somar,stimuli/TESTscenes/UB_1.jpg,stimuli/TESTscenes/UB_2.jpg,3,0,0.5793456659885123,None,2,1,1.7495291249942966,None,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,148.34926183300558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.29807762498967,148.2981831659854,148.3451098749938,148.34518324999954,148.34520645800512,148.34926183300558,149.33347933299956,149.357533375005,149.36472300000605,149.36472300000605,153.35078783298377,153.35083833298995,153.36131529099657,153.36131529099657,153.94564591598464,3,0,0.5793456659885123,None,153.95863120799186,153.96730541600846,153.96730541600846,0.01289670800906606,153.96730541600846,155.71247316600056,2,1,1.7495291249942966,None,149.36472300000605,,,,,,,,,,,,,,,,,,315,001,2026-04-26_16h16.00.864,TEST_training_task,,2025.2.4,118.50529368281379,2026-04-26 16h16.02.014236 +0200,
,,,,1,1,0,,,,,,,,,,,,,,,,,,,,,2,How did the lighting appear overall?,"1. Dim and bluish 
2. Bright and strong rays
3. Warm and golden",1,Somar,stimuli/TESTscenes/UB_1.jpg,stimuli/TESTscenes/UB_2.jpg,3,0,0.5824140830081888,None,1,1,1.4794845410215203,None,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,1,2,,,,,,,,,155.76428141599172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.75795150001068,155.7580228750012,155.75804529100424,155.76428141599172,156.75068212498445,156.75209954098682,156.76366812500055,156.76366812500055,160.75075858298806,160.75079829100287,160.76079391600797,160.76079391600797,161.34629258300993,3,0,0.5824140830081888,None,161.36231841600966,161.37032037499011,161.37032037499011,0.015883415995631367,161.37032037499011,162.8457264160097,1,1,1.4794845410215203,None,156.76366812500055,160.76079391600797,160.76079391600797,,,,,,,,,,,,,,,,315,001,2026-04-26_16h16.00.864,TEST_training_task,,2025.2.4,118.50529368281379,2026-04-26 16h16.02.014236 +0200,
